gene,degree,degree_norm,betweenness,closeness,eigenvector,clustering_coeff,module,MCC,logFC,direction,module_sz,degree_n,betweenness_n,closeness_n,eigenvector_n,MCC_n,hub_score,hub_components,hub_rank,is_hub
NFATC1,6,0.004672897196261682,0.0029708525589457325,0.27054361567635904,0.009535845898126907,0.33333333333333337,11,10,1.0668379893202893,Up,143,0.0423728813559322,0.02421249553293519,0.6667381537187429,0.009535845745669019,1.688860954878495e-8,0.14857187864837776,degree+betweenness+closeness+eigenvector+MCC,303,FALSE
LPIN1,13,0.010124610591900311,0.0054722132903455185,0.24970828471411902,0.011853954353071917,0.5,5,2406,1.0496736804041458,Up,39,0.1016949152542373,0.044598625215779245,0.5834517356814969,0.011853954200970844,4.513011773869757e-6,0.1483207486728516,degree+betweenness+closeness+eigenvector+MCC,304,FALSE
TNFRSF1B,5,0.003894080996884735,5.872105478178899e-6,0.26392600205549843,0.06697227623931976,0.6,7,12,1.3198345796174469,Up,154,0.03389830508474576,4.785775289696158e-5,0.6402851381446282,0.0669722760957028,2.0641633892959387e-8,0.1482407195439215,degree+betweenness+closeness+eigenvector+MCC,305,FALSE
AOC3,6,0.004672897196261682,0.003139738669068886,0.2599716541810083,0.04764974878810842,0.4,7,14,1.805901944134663,Up,154,0.0423728813559322,0.025588920012372424,0.6244781672481087,0.04764974864151724,2.439465823713382e-8,0.14801794833051776,degree+betweenness+closeness+eigenvector+MCC,306,FALSE
TSLP,11,0.008566978193146417,1.375103594462268e-4,0.25235849056603776,0.058736564488463025,0.32727272727272727,7,84.00000000000001,1.0296834414954592,Up,154,0.0847457627118644,0.0011207116131692542,0.5940455751970621,0.05873656434357839,1.5575051028323903e-7,0.1477297539232369,degree+betweenness+closeness+eigenvector+MCC,307,FALSE
PDE5A,13,0.010124610591900311,0.006393893260202502,0.24802008885454896,0.007636600949153385,0.21794871794871795,11,51,3.2083289065023237,Up,143,0.1016949152542373,0.05211033160651222,0.5767034010213122,0.007636600796403153,9.382560860436084e-8,0.1476290685008147,degree+betweenness+closeness+eigenvector+MCC,308,FALSE
GAS6,5,0.003894080996884735,8.734156971361464e-4,0.26600372902423863,0.04688243214028695,0.3,18,6,1.6441353243839971,Up,38,0.03389830508474576,0.007118351801615179,0.6485905707388773,0.04688243199357766,9.382560860436085e-9,0.14729793380027534,degree+betweenness+closeness+eigenvector+MCC,309,FALSE
TLR8,5,0.003894080996884735,0.00044653893894817703,0.2640345465761875,0.05778747789277881,0.4,7,9,1.0393738787833864,Up,154,0.03389830508474576,0.0036392994435244376,0.640719030188011,0.05778747774774809,1.5012097376697737e-8,0.14720882549522532,degree+betweenness+closeness+eigenvector+MCC,310,FALSE
TNFAIP3,4,0.003115264797507788,0.0021360618305146253,0.26230847803881513,0.058846915360191494,0.5,7,7,-1.6737105443872498,Down,154,0.025423728813559324,0.017408937839635638,0.6338193046196929,0.05884691521532385,1.1259073032523303e-8,0.14709977954945694,degree+betweenness+closeness+eigenvector+MCC,311,FALSE
S100A8,6,0.004672897196261682,3.9198875956572137e-4,0.26398026315789475,0.04781059955748406,0.4666666666666667,7,27.000000000000004,4.312535912988602,Up,154,0.0423728813559322,0.0031947146152934355,0.6405020395639304,0.04781059941091764,4.8789316474267646e-8,0.146776056747078,degree+betweenness+closeness+eigenvector+MCC,312,FALSE
ITCH,7,0.005451713395638629,0.007640295945536611,0.25395569620253167,0.01980962375778366,0,4,7,-1.1071172442733772,Down,52,0.05084745762711865,0.06226853328502298,0.6004301887447692,0.019809623606907172,1.1259073032523303e-8,0.1466711629045782,degree+betweenness+closeness+eigenvector+MCC,313,FALSE
SDCBP,8,0.006230529595015576,0.0035752015494682006,0.2587666263603386,0.02471282724249975,0.07142857142857142,6,9,1.3147277644368651,Up,110,0.059322033898305086,0.029137949402834373,0.6196612314864115,0.024712827092377987,1.5012097376697737e-8,0.14656681137840527,degree+betweenness+closeness+eigenvector+MCC,314,FALSE
COL15A1,11,0.008566978193146417,3.7760151524771216e-6,0.2378218188553436,0.11071652545412886,0.8363636363636363,9,85920.00000000004,3.3393802357289455,Up,110,0.0847457627118644,3.077458345630338e-5,0.5359371957736081,0.11071652531724527,1.6122804931356167e-4,0.14631829728709753,degree+betweenness+closeness+eigenvector+MCC,315,FALSE
PREX1,8,0.006230529595015576,0.0032437458471890153,0.2589753933037515,0.024606565751722907,0.4642857142857143,11,45,1.3241427920433582,Up,143,0.059322033898305086,0.026436580165699077,0.6204957491119274,0.02460656560158479,8.256653557183755e-8,0.1461722022688104,degree+betweenness+closeness+eigenvector+MCC,316,FALSE
IKZF1,7,0.005451713395638629,0.0011074203862008578,0.26430629888843143,0.02870983561207937,0.14285714285714285,16,9,1.080883503155245,Up,78,0.05084745762711865,0.009025493733517666,0.6418053233081517,0.02870983546257285,1.5012097376697737e-8,0.14607762502869165,degree+betweenness+closeness+eigenvector+MCC,317,FALSE
MAP2K4,7,0.005451713395638629,0.0027032761601725867,0.265015479876161,0.012723021426330474,0.09523809523809523,11,7,-1.2611103190562325,Down,143,0.05084745762711865,0.02203174363378582,0.6446401784066933,0.012723021274363172,1.1259073032523303e-8,0.1460484824402068,degree+betweenness+closeness+eigenvector+MCC,318,FALSE
EMCN,7,0.005451713395638629,0.0019664397670411597,0.2579349136199277,0.04554733970111288,0.2380952380952381,6,15,2.5880025782406353,Up,110,0.05084745762711865,0.016026515328706324,0.6163365722760393,0.04554733955419809,2.6271170409221038e-8,0.14575158221144657,degree+betweenness+closeness+eigenvector+MCC,319,FALSE
TCF4,10,0.00778816199376947,0.004803255919260672,0.2540059347181009,0.010865424134718802,0.06666666666666667,16,11,2.2274542613886332,Up,78,0.07627118644067797,0.03914661201830714,0.6006310104171896,0.01086542398246557,1.876512172087217e-8,0.1453828503247524,degree+betweenness+closeness+eigenvector+MCC,320,FALSE
LPAR1,8,0.006230529595015576,0.002837393853310783,0.25783132530120484,0.028358989858796577,0.35714285714285715,11,20,1.9138904550156468,Up,143,0.059322033898305086,0.023124804962668638,0.6159224919798076,0.028358989709236053,3.565373126965712e-8,0.14534567124074974,degree+betweenness+closeness+eigenvector+MCC,321,FALSE
GATA3,12,0.009345794392523364,0.003385198431296128,0.2509773260359656,0.01722750438005953,0.13636363636363635,16,24,1.1494248685910031,Up,78,0.09322033898305085,0.027589420972457597,0.5885245567578409,0.017227504228785585,4.315977995800599e-8,0.14531237282038298,degree+betweenness+closeness+eigenvector+MCC,322,FALSE
AGTR1,7,0.005451713395638629,5.673206246437046e-4,0.2611348383160464,0.04139829029445111,0.19047619047619047,7,9,1.70590069368214,Up,154,0.05084745762711865,0.004623672099971964,0.6291278385348593,0.041398290146897665,1.5012097376697737e-8,0.145199454684189,degree+betweenness+closeness+eigenvector+MCC,323,FALSE
SERPINF1,5,0.003894080996884735,0.001261178820519079,0.2628454452405322,0.043836375637136604,0.4,1,8,1.633330644192842,Up,71,0.03389830508474576,0.010278627414915231,0.6359657583964796,0.043836375489958446,1.3135585204610519e-8,0.14479581590433685,degree+betweenness+closeness+eigenvector+MCC,324,FALSE
F2R,9,0.007009345794392523,0.0020340696738837738,0.251912889935256,0.04601529154185457,0.3333333333333333,7,36,2.449001706975978,Up,154,0.06779661016949153,0.016577700143445402,0.5922643469324279,0.0460152913950118,6.56779260230526e-8,0.14453080286366055,degree+betweenness+closeness+eigenvector+MCC,325,FALSE
GIMAP5,7,0.005451713395638629,0.010855471623895512,0.24697057126370456,0.009630521795932972,0.5238095238095238,2,122.99999999999997,1.7003259918403444,Up,100,0.05084745762711865,0.0884722661210586,0.572508096374272,0.009630521643489655,2.2893448499464042e-7,0.1442917141400848,degree+betweenness+closeness+eigenvector+MCC,326,FALSE
ANO1,6,0.004672897196261682,0.0031119534356719566,0.26034063260340634,0.027280635458747562,0.2,4,9,1.0264587498749425,Up,52,0.0423728813559322,0.025362469918954307,0.6259531085960651,0.027280635309021053,1.5012097376697737e-8,0.144193822038414,degree+betweenness+closeness+eigenvector+MCC,327,FALSE
AOX1,18,0.014018691588785047,0.007605619953428001,0.23176895306859205,0.0016037394971369066,0.29411764705882354,3,773.9999999999999,3.2398897326754117,Up,50,0.1440677966101695,0.06198592339867851,0.5117416832975954,0.0016037393434580628,1.4505439090234184e-6,0.1438801186387621,degree+betweenness+closeness+eigenvector+MCC,328,FALSE
BCO1,10,0.00778816199376947,0.006768712028183565,0.24802008885454896,0.010342771375737638,0.4444444444444444,3,289.99999999999994,-1.242804922026596,Down,50,0.07627118644067797,0.055165110517728974,0.5767034010213122,0.010342771223403956,5.423120177332056e-7,0.1436966023030282,degree+betweenness+closeness+eigenvector+MCC,329,FALSE
ETS1,8,0.006230529595015576,0.0031151212833887545,0.2575210589651023,0.01654265672837861,0.17857142857142858,16,12,3.8120535775790705,Up,78,0.059322033898305086,0.025388287928152047,0.6146822442574004,0.01654265657699925,2.0641633892959387e-8,0.1431870486604981,degree+betweenness+closeness+eigenvector+MCC,330,FALSE
EPHX2,13,0.010124610591900311,0.006874514556378865,0.24117205108940645,0.007126374092836616,0.16666666666666666,11,46,-1.5978511725011175,Down,143,0.1016949152542373,0.056027402802678664,0.5493292960898307,0.007126373940007848,8.444304774392476e-8,0.14283561450596044,degree+betweenness+closeness+eigenvector+MCC,331,FALSE
CNR1,11,0.008566978193146417,0.0036992428225212097,0.25034119711444724,0.013063336856758508,0.3090909090909091,11,93.00000000000001,1.0878845122044334,Up,143,0.0847457627118644,0.030148887748008047,0.5859817174154192,0.01306333670484359,1.72639119832024e-7,0.142787975443851,degree+betweenness+closeness+eigenvector+MCC,332,FALSE
CXCL14,6,0.004672897196261682,0,0.25310467179183915,0.07451609652835811,1,7,720.0000000000001,-2.236058569827403,Down,154,0.0423728813559322,0,0.5970283337438915,0.07451609638590234,1.3492122517307093e-6,0.14278373213959555,degree+betweenness+closeness+eigenvector+MCC,333,FALSE
FGL2,3,0.002336448598130841,1.362836794206827e-4,0.2644696189495366,0.053172184009343246,0.3333333333333333,9,3,3.045767428806828,Up,110,0.01694915254237288,0.0011107141514812304,0.6424581731672551,0.05317218386360211,3.753024344174434e-9,0.1427380454955471,degree+betweenness+closeness+eigenvector+MCC,334,FALSE
RAPGEF4,11,0.008566978193146417,0.0015398209352420317,0.25598086124401914,0.007676887431983654,0.2727272727272727,11,65,-1.144851470978323,Down,143,0.0847457627118644,0.012549565074780547,0.6085255121425794,0.007676887279239624,1.200967790135819e-7,0.14269956946104861,degree+betweenness+closeness+eigenvector+MCC,335,FALSE
SKAP2,6,0.004672897196261682,1.576917992474729e-4,0.2591844973758579,0.04742859367221215,0.26666666666666666,6,9,1.040725643350485,Up,110,0.0423728813559322,0.0012851906680333154,0.6213316143638068,0.04742859352558693,1.5012097376697737e-8,0.14248365898509133,degree+betweenness+closeness+eigenvector+MCC,336,FALSE
FLNB,9,0.007009345794392523,0.0018925335487688813,0.2530049261083744,0.03190551365013512,0.2222222222222222,9,17,1.341358606726102,Up,110,0.06779661016949153,0.015424178476146837,0.5966296138624788,0.0319055135011205,3.0024194753395474e-8,0.1423511892066865,degree+betweenness+closeness+eigenvector+MCC,337,FALSE
GGT5,6,0.004672897196261682,0.00795917280232635,0.2526067283100531,0.009381024388564651,0.13333333333333333,2,6,1.2233689271129382,Up,100,0.0423728813559322,0.06486738473166558,0.5950378720104966,0.009381024236082931,9.382560860436085e-9,0.14233183434334762,degree+betweenness+closeness+eigenvector+MCC,338,FALSE
CLDN1,10,0.00778816199376947,0.00057720106540565795,0.25330439928980075,0.032211192550471564,0.4,12,156.99999999999997,-2.1314175276864127,Down,75,0.07627118644067797,0.004704197849084576,0.5978267174085863,0.032211192401503996,2.927358988456058e-7,0.14220271736715034,degree+betweenness+closeness+eigenvector+MCC,339,FALSE
LMNB1,5,0.003894080996884735,0.00658892355516417,0.25731462925851706,0.009293209106499537,0,17,5,-1.123605037719651,Down,40,0.03389830508474576,0.05369983160755642,0.6138570694200473,0.0092932089540043,7.506048688348868e-9,0.14214968451448048,degree+betweenness+closeness+eigenvector+MCC,340,FALSE
IL27RA,5,0.003894080996884735,8.037929153749315e-4,0.25871448720531937,0.05026937647145966,0.6,7,25.000000000000004,1.1298431374378608,Up,154,0.03389830508474576,0.0065509250246423905,0.6194528122648061,0.05026937632527171,4.503629213009322e-8,0.14203429274715162,degree+betweenness+closeness+eigenvector+MCC,341,FALSE
LTBP2,7,0.005451713395638629,0.0050276231289529995,0.25078125,0.030309970990108705,0.14285714285714285,10,9,3.234716118734857,Up,46,0.05084745762711865,0.04097520834028026,0.5877407693187013,0.03030997084084849,1.5012097376697737e-8,0.1419746842278092,degree+betweenness+closeness+eigenvector+MCC,342,FALSE
NR4A1,5,0.003894080996884735,0.0026036993168142546,0.26436071649166154,0.012106597368607459,0.2,11,6,-1.7784659144379162,Down,143,0.03389830508474576,0.021220190779122107,0.6420228503183739,0.012106597216545275,9.382560860436085e-9,0.14184959055626958,degree+betweenness+closeness+eigenvector+MCC,343,FALSE
KAT2B,9,0.007009345794392523,0.007048645961104976,0.2482598607888631,0.006077979389557319,0.1111111111111111,16,11,-1.4613600274128054,Down,78,0.06779661016949153,0.057446576516425964,0.5776618569052664,0.006077979236567176,1.876512172087217e-8,0.14179660831857455,degree+betweenness+closeness+eigenvector+MCC,344,FALSE
PTPRB,9,0.007009345794392523,0.002122960644957948,0.2514196201292344,0.032469720851216057,0.2777777777777778,6,32,3.335123733612953,Up,110,0.06779661016949153,0.017302162969300178,0.5902925675858978,0.032469720702288284,5.817187733470373e-8,0.141572223919771,degree+betweenness+closeness+eigenvector+MCC,345,FALSE
IL11RA,5,0.003894080996884735,0,0.2586623690572119,0.052579294360359914,1,7,119.99999999999997,1.2233540737576396,Up,154,0.03389830508474576,0,0.6192444770154899,0.05257929421452752,2.2330494847837877e-7,0.14114445992394237,degree+betweenness+closeness+eigenvector+MCC,346,FALSE
PLD1,11,0.008566978193146417,0.005301400148693995,0.24668587896253602,0.004873219836916233,0.41818181818181815,5,848.0000000000001,1.2964819779192045,Up,39,0.0847457627118644,0.04320649539878428,0.5713700773982316,0.004873219683740646,1.589405809757873e-6,0.14083942891968615,degree+betweenness+closeness+eigenvector+MCC,347,FALSE
IL20RA,5,0.003894080996884735,7.701997776818325e-4,0.25716002403364713,0.04977788419722326,0.4,7,9,-2.45096478949279,Down,154,0.03389830508474576,0.00627714041898021,0.6132390559403192,0.049777884050959655,1.5012097376697737e-8,0.14063848010142044,degree+betweenness+closeness+eigenvector+MCC,348,FALSE
SFN,7,0.005451713395638629,0.006410691414189347,0.25225933202357564,0.006145587984460909,0,4,7,-1.256578049133438,Down,52,0.05084745762711865,0.052247236828261885,0.5936492023324107,0.006145587831481172,1.1259073032523303e-8,0.1405778991756691,degree+betweenness+closeness+eigenvector+MCC,349,FALSE
S100A9,6,0.004672897196261682,3.522928739125123e-5,0.2576760987357014,0.04380757349182271,0.6,7,32,4.0665236066069665,Up,154,0.0423728813559322,2.871192516843922e-4,0.6153019947749188,0.04380757334464012,5.817187733470373e-8,0.14035392537981056,degree+betweenness+closeness+eigenvector+MCC,350,FALSE
ACVRL1,7,0.005451713395638629,1.6292084611601877e-4,0.255827854154214,0.040614120299757785,0.4285714285714286,10,20,1.4044173716182318,Up,46,0.05084745762711865,0.0013278074830499129,0.607913886991663,0.04061412015208364,3.565373126965712e-8,0.14014066158152932,degree+betweenness+closeness+eigenvector+MCC,351,FALSE
ENPEP,4,0.003115264797507788,9.663991491822576e-4,0.26365503080082137,0.028196393301394486,0.3333333333333333,7,5,1.6503361789945377,Up,154,0.025423728813559324,0.007876168412380374,0.6392019671964915,0.028196393151808937,7.506048688348868e-9,0.14013965301605774,degree+betweenness+closeness+eigenvector+MCC,352,FALSE
LOXL2,3,0.002336448598130841,0,0.26295310260086013,0.04664945566288028,1,9,6,1.96617215143951,Up,110,0.01694915254237288,0,0.6363961041362861,0.04664945551613513,9.382560860436085e-9,0.13999894431547097,degree+betweenness+closeness+eigenvector+MCC,353,FALSE
MSX2,7,0.005451713395638629,2.0493375961563463e-4,0.25871448720531937,0.027932208032654563,0.5238095238095238,10,52.00000000000001,-2.5651771076415253,Down,46,0.05084745762711865,0.0016702133952423474,0.6194528122648061,0.02793220788302835,9.570212077644808e-8,0.13998055737446324,degree+betweenness+closeness+eigenvector+MCC,354,FALSE
ACKR4,6,0.004672897196261682,3.603872871328292e-5,0.25102639296187684,0.06805645783834537,0.7333333333333333,7,54.00000000000001,2.656161855236168,Up,154,0.0423728813559322,2.9371621131298465e-4,0.5887206951590331,0.0680564576948953,9.945514512062252e-8,0.13988876997526375,degree+betweenness+closeness+eigenvector+MCC,355,FALSE
VLDLR,6,0.004672897196261682,7.122664190387496e-4,0.25777956233688015,0.035494568224311664,0.26666666666666666,1,9,1.7168992927409086,Up,71,0.0423728813559322,0.005804982626049767,0.6157155765296328,0.03549456807584949,1.5012097376697737e-8,0.13987760471991234,degree+betweenness+closeness+eigenvector+MCC,356,FALSE
ASPN,10,0.00778816199376947,0.0010562054431912436,0.2395969397275611,0.07074083442990489,0.35555555555555557,9,243.99999999999994,2.9053302909035708,Up,110,0.07627118644067797,0.008608091134689314,0.5430330014173047,0.07074083428686802,4.5599245781719363e-7,0.13973071385439956,degree+betweenness+closeness+eigenvector+MCC,357,FALSE
SEMA4D,6,0.004672897196261682,9.161446193822362e-4,0.26055194805194803,0.021567973342847106,0.33333333333333337,12,14,-1.360268464424256,Down,75,0.0423728813559322,0.007466593196461689,0.6267978135262084,0.021567973192241272,2.439465823713382e-8,0.13964105713310035,degree+betweenness+closeness+eigenvector+MCC,358,FALSE
TNXB,8,0.006230529595015576,4.0257312317767843e-5,0.24457142857142858,0.07490178450370687,0.35714285714285715,9,20,2.2780877574090956,Up,110,0.059322033898305086,3.2809773468119653e-4,0.5629178478890413,0.07490178436131047,3.565373126965712e-8,0.13949395990741387,degree+betweenness+closeness+eigenvector+MCC,359,FALSE
F13A1,2,0.001557632398753894,0,0.2634927149599836,0.04992889175698359,1,9,2,1.9242575112382676,Up,110,0.00847457627118644,0,0.6385531315721099,0.04992889161074323,1.876512172087217e-9,0.13939132026611034,degree+betweenness+closeness+eigenvector+MCC,360,FALSE
MAOB,12,0.009345794392523364,0.007751013152049242,0.23804226918798665,0.0033067335823729915,0.16666666666666666,3,35,1.0845602280467652,Up,50,0.09322033898305085,0.06317088027630466,0.5368184161676702,0.0033067334289562825,6.380141385096538e-8,0.13930328653147916,degree+betweenness+closeness+eigenvector+MCC,361,FALSE
ADAMTS2,9,0.007009345794392523,3.027149789865712e-4,0.24090056285178235,0.07770855252409772,0.6388888888888888,9,961,1.8158421738363724,Up,110,0.06779661016949153,0.0024671318858940417,0.5482440585722729,0.07770855238213335,1.8014516852037284e-6,0.13924363089229538,degree+betweenness+closeness+eigenvector+MCC,362,FALSE
CLDN7,9,0.007009345794392523,6.332058482607679e-4,0.25250737463126843,0.028434514223922264,0.3611111111111111,12,126.99999999999997,-1.4578539409518907,Down,75,0.06779661016949153,0.005160637718717004,0.5946407191147833,0.028434514074373366,2.364405336829893e-7,0.1392065435035798,degree+betweenness+closeness+eigenvector+MCC,363,FALSE
PLTP,9,0.007009345794392523,5.68293983875307e-4,0.25350444225074037,0.024439625114604176,0.3888888888888889,1,32,2.4897168426967395,Up,71,0.06779661016949153,0.004631604993166596,0.5986263620938769,0.024439624964440364,5.817187733470373e-8,0.13909885207857056,degree+betweenness+closeness+eigenvector+MCC,364,FALSE
ADAMTS5,5,0.003894080996884735,1.4227269207332918e-4,0.25970873786407767,0.03679504971793156,0.2,9,6,3.789510468987508,Up,110,0.03389830508474576,0.001159524699706604,0.623427194824374,0.03679504956966956,9.382560860436085e-9,0.13905601671221135,degree+betweenness+closeness+eigenvector+MCC,365,FALSE
CCND2,5,0.003894080996884735,0.001892185852050188,0.25944635279854517,0.023095785726351438,0.3,16,8,3.643436297525021,Up,78,0.03389830508474576,0.015421344742368018,0.6223783460062643,0.023095785575980774,1.3135585204610519e-8,0.13895875890898882,degree+betweenness+closeness+eigenvector+MCC,366,FALSE
KRT7,6,0.004672897196261682,7.426393266996103e-4,0.25887096774193546,0.02509365420668426,0.4,18,26.000000000000004,1.8553742958511013,Up,38,0.0423728813559322,0.006052522305811531,0.6200783220496481,0.025093654056621117,4.691280430218043e-8,0.13871948533616346,degree+betweenness+closeness+eigenvector+MCC,367,FALSE
CEACAM5,8,0.006230529595015576,0.002096117820393222,0.25235849056603776,0.022539718370600467,0.2857142857142857,18,33,2.3890656314682506,Up,38,0.059322033898305086,0.01708339352283009,0.5940455751970621,0.02253971822014421,6.004838950679095e-8,0.13859815617734622,degree+betweenness+closeness+eigenvector+MCC,368,FALSE
MSR1,6,0.004672897196261682,1.0329958494371268e-4,0.25206124852767964,0.05603509013579252,0.26666666666666666,7,9,1.536669710817499,Up,154,0.0423728813559322,8.418932577021874e-4,0.5928573903436608,0.05603508999049206,1.5012097376697737e-8,0.13842145399197694,degree+betweenness+closeness+eigenvector+MCC,369,FALSE
PTPRJ,4,0.003115264797507788,6.509912069037777e-5,0.2611879576891782,0.03642379375560209,0.16666666666666666,6,4,1.6031932324528535,Up,110,0.025423728813559324,5.305588674091357e-4,0.6293401760458184,0.03642379360728295,5.629536516261651e-9,0.13834365259272124,degree+betweenness+closeness+eigenvector+MCC,370,FALSE
CREB5,6,0.004672897196261682,0.002149733644380007,0.25991902834008096,0.007033708746817958,0.06666666666666667,11,6,1.789977957519482,Up,143,0.0423728813559322,0.01752036333974869,0.6242678025653983,0.007033708593974925,9.382560860436085e-9,0.13823895304752298,degree+betweenness+closeness+eigenvector+MCC,371,FALSE
AMPD3,13,0.010124610591900311,0.001667983708625931,0.24578866768759572,0.007434688079378079,0.2948717948717949,11,80,-1.8622614059070628,Down,143,0.1016949152542373,0.013594093713100941,0.5677835966532012,0.007434687926596768,1.4824446159489013e-7,0.13810148835831954,degree+betweenness+closeness+eigenvector+MCC,372,FALSE
PTAFR,3,0.002336448598130841,2.4646110166651384e-6,0.26039342932468057,0.046477682294800475,0.3333333333333333,7,3,-1.42848274147401,Down,154,0.01694915254237288,2.0086618924166398e-5,0.6261641563498546,0.04647768214802889,3.753024344174434e-9,0.13792221628244095,degree+betweenness+closeness+eigenvector+MCC,373,FALSE
TNS1,2,0.001557632398753894,0.001570481142086371,0.2616670063175056,0.03587784766025497,0,18,2,3.0152321015145382,Up,38,0.00847457627118644,0.01279944624745001,0.6312551081575931,0.035877847511851794,1.876512172087217e-9,0.13768139601291868,degree+betweenness+closeness+eigenvector+MCC,374,FALSE
CEACAM6,2,0.001557632398753894,1.9513868975027168e-4,0.26425190368388557,0.03663828095588794,0,18,2,2.1853900252694576,Up,38,0.00847457627118644,0.0015903834202926478,0.6415878858336407,0.036638280807601814,1.876512172087217e-9,0.13765822564184677,degree+betweenness+closeness+eigenvector+MCC,375,FALSE
CD248,2,0.001557632398753894,0.0015576323987538943,0.2615603992666531,0.03587672765636413,0,9,2,1.4282066446110386,Up,110,0.00847457627118644,0.012694728785250598,0.6308289608878851,0.035876727507960775,1.876512172087217e-9,0.137574999065759,degree+betweenness+closeness+eigenvector+MCC,376,FALSE
FAP,2,0.001557632398753894,1.3850665542861732e-4,0.26414318041555235,0.03631162538605599,0,11,2,1.4399187521230568,Up,143,0.00847457627118644,0.0011288314412470476,0.6411532792707219,0.03631162523771959,1.876512172087217e-9,0.13741366281947742,degree+betweenness+closeness+eigenvector+MCC,377,FALSE
JAM2,6,0.004672897196261682,1.2405321382340692e-4,0.25355450236966826,0.043370435293043505,0.6,12,24,2.810202388763725,Up,75,0.0423728813559322,0.0010110356626420384,0.5988264706498474,0.043370435145793626,4.315977995800599e-8,0.13711617319479905,degree+betweenness+closeness+eigenvector+MCC,378,FALSE
DBN1,6,0.004672897196261682,0.003568937396949696,0.2519623233908948,0.02155910227567882,0.13333333333333333,13,6,1.2425904476454726,Up,58,0.0423728813559322,0.029086896460333,0.5924619504866417,0.02155910212507162,9.382560860436085e-9,0.13709616796210788,degree+betweenness+closeness+eigenvector+MCC,379,FALSE
FZD3,14,0.010903426791277258,0.004074293074915055,0.2378218188553436,0.006088095236450893,0.1868131868131868,14,41,-1.218532154375298,Down,38,0.11016949152542373,0.03320555326086498,0.5359371957736081,0.0060880950834623065,7.506048688348868e-8,0.13708008214076922,degree+betweenness+closeness+eigenvector+MCC,380,FALSE
TRPC1,8,0.006230529595015576,0.008830994050945262,0.24162589386526157,0.002085701418320821,0.07142857142857142,17,8,1.491208135135695,Up,40,0.059322033898305086,0.07197274175254524,0.551143471214841,0.0020857012647161636,1.3135585204610519e-8,0.13690479225319854,degree+betweenness+closeness+eigenvector+MCC,381,FALSE
ADA,10,0.00778816199376947,0.001378275664688629,0.24956268221574343,0.013423070818759101,0.15555555555555556,11,20,1.2602857701413983,Up,143,0.07627118644067797,0.011232968554410274,0.5828697093835248,0.013423070666899555,3.565373126965712e-8,0.13675939413984878,degree+betweenness+closeness+eigenvector+MCC,382,FALSE
TGFBR3,7,0.005451713395638629,3.8657651856672295e-4,0.251912889935256,0.03705160363103399,0.4761904761904762,10,37,1.04135922277392,Up,46,0.05084745762711865,0.003150604765204503,0.5922643469324279,0.03705160348281149,6.75544381951398e-8,0.13666281607240013,degree+betweenness+closeness+eigenvector+MCC,383,FALSE
GIPC1,6,0.004672897196261682,0.0011405556749990533,0.2553699284009546,0.0252668030401633,0.06666666666666667,12,6,-1.1049960169902082,Down,75,0.0423728813559322,0.009295546863415683,0.606083390716605,0.02526680289012681,9.382560860436085e-9,0.13660372624172812,degree+betweenness+closeness+eigenvector+MCC,384,FALSE
TSPAN8,5,0.003894080996884735,0.0012349030924278053,0.2538552787663108,0.03857376817867921,0.2,18,5,1.475759403462359,Up,38,0.03389830508474576,0.01006447981370935,0.6000287836225526,0.03857376803069101,7.506048688348868e-9,0.13651306881154948,degree+betweenness+closeness+eigenvector+MCC,385,FALSE
SPHK1,9,0.007009345794392523,0.0050289899646666055,0.2460241425560452,0.004705797792733849,0.2777777777777778,5,36,-1.6503495357516265,Down,39,0.06779661016949153,0.04098634807305168,0.5687248755974376,0.004705797639532492,6.56779260230526e-8,0.13644273943148785,degree+betweenness+closeness+eigenvector+MCC,386,FALSE
ALOX5,9,0.007009345794392523,0.008755956453067995,0.23642054870189652,0.011319835633402836,0.1111111111111111,5,10,2.199866937238175,Up,39,0.06779661016949153,0.07136118413823864,0.5303358078237543,0.011319835481219549,1.688860954878495e-8,0.13616269090026273,degree+betweenness+closeness+eigenvector+MCC,387,FALSE
NOX4,5,0.003894080996884735,1.6210587802353033e-4,0.25835010060362174,0.02758860557254959,0.7,7,18,1.0652767419144251,Up,154,0.03389830508474576,0.001321165480154332,0.6179962260991646,0.027588605422870484,3.190070692548269e-8,0.13616086679752842,degree+betweenness+closeness+eigenvector+MCC,388,FALSE
CLDN4,9,0.007009345794392523,5.787392841642545e-4,0.24932038834951456,0.02513291629321755,0.5277777777777778,12,267.99999999999994,-1.163254154295716,Down,75,0.06779661016949153,0.004716734356394254,0.5819011724177732,0.02513291614316045,5.010287499472869e-7,0.13590958682311388,degree+betweenness+closeness+eigenvector+MCC,389,FALSE
GJB2,10,0.00778816199376947,0.009705587780967405,0.23332727603125566,0.005359915337375553,0.15555555555555556,4,17,-1.669526452059218,Down,52,0.07627118644067797,0.07910069454088861,0.5179708686146252,0.005359915184274881,3.0024194753395474e-8,0.13574053896093227,degree+betweenness+closeness+eigenvector+MCC,390,FALSE
DDR2,5,0.003894080996884735,1.0892911578516685e-4,0.25137039937353173,0.05155963790803089,0.6,9,25.000000000000004,3.182194770554701,Up,110,0.03389830508474576,8.877740234577255e-4,0.590095814270916,0.051559637762041546,4.503629213009322e-8,0.13528831523549062,degree+betweenness+closeness+eigenvector+MCC,391,FALSE
