gene,C1,C1_logFC,C1_FDR,C2,C2_logFC,C2_FDR,C3,C3_logFC,C3_FDR,module
RHOB,NS,-0.705038390104859,0.0784846373226923,NS,0.596883998141365,0.51877501147894,UP,1.89371235164325,0.0037153460567643,C3 SPECIFIC
RHOBTB1,UP,2.50386751799428,6.21332274296601e-06,NS,0.519904863122894,0.518073321927,UP,1.13920141979718,0.0271387813005173,SHARED C1 & C3
RHOBTB2,DOWN,-1.01034153691695,0.0024040335928831,NS,0.259194438496981,0.721935689379521,NS,-0.133791762663413,0.766292089246747,DOWN IN LIMBUS
RHOBTB3,UP,1.7289715554421,0.0060059400052426,NS,0.0401575687651352,0.986609160463946,NS,1.15114036493775,0.145259721100529,C1 SPECIFIC
RHOC,NS,0.305056371317724,0.218647536076027,NS,-0.238695041139791,0.700408939192232,DOWN,-1.06360401651908,0.0072260424627696,DOWN IN LIMBUS
RHOD,DOWN,-1.41338477655902,5.96356280820729e-06,NS,-0.249009906071448,0.580677471398818,DOWN,-1.03022349561368,0.0018337001174796,DOWN IN LIMBUS
RHOJ,UP,2.66028277857564,6.80117173639227e-07,NS,-0.490110625948972,0.457186750064017,UP,2.18671541211454,0.0002344541488289,SHARED C1 & C3
RHOQ,UP,1.09401286869622,0.0004356419735079,NS,0.229852311533659,0.709197295671425,NS,0.437488564740608,0.19447058643534,C1 SPECIFIC
RHOU,DOWN,-2.74562652364922,3.4244360980666e-06,NS,0.86766124926736,0.265233117927353,UP,1.20208229974405,0.0235542594447421,C3 SPECIFIC
RHPN2,DOWN,-1.16888509737589,0.0010104025277233,NS,-0.818840139337183,0.200601560459448,DOWN,-1.06982656903231,0.0172520412464548,DOWN IN LIMBUS
RILPL2,UP,1.0669603832638,1.21980591537561e-05,NS,-0.212517060266821,0.562205092160288,NS,0.525772444165586,0.0259630008429152,C1 SPECIFIC
RIMKLB,UP,1.42183335945247,7.17107578997692e-05,NS,0.587750474229554,0.301837293606524,NS,0.802286167718486,0.0339638901241628,C1 SPECIFIC
RIOK3,DOWN,-1.19675506209202,0.000483081448139,NS,-0.680106027043475,0.259432038021775,NS,-0.186863880446886,0.641943754074809,DOWN IN LIMBUS
RIPK4,DOWN,-1.55155643845118,0.0008734825237466,NS,-0.360960976305396,0.70554284225746,NS,-0.616123685569668,0.240002753956865,DOWN IN LIMBUS
RIPOR3,UP,1.24061040884043,0.0002449845574887,NS,0.215257000927169,0.746139329581659,NS,0.88614443162205,0.0230375120671016,C1 SPECIFIC
RLN2,DOWN,-1.3416553662353,0.0020009626492745,NS,-0.132052645689411,0.911904983806193,NS,-0.892734650061063,0.0889786579289648,DOWN IN LIMBUS
RNASE1,UP,2.93423875656688,0.001245594056572,NS,-0.579382299872712,0.773332587185334,NS,2.1461445458672,0.0506421794409488,C1 SPECIFIC
RNASE2,UP,1.73169794150534,0.0014859504453518,NS,0.175411327829753,0.903075877096074,UP,1.5584129886685,0.0245784895115104,SHARED C1 & C3
RNASE4,UP,2.41682474456314,2.53360882837864e-05,NS,0.2245649180879,0.841248257809134,UP,1.35774394294297,0.0207207048803609,SHARED C1 & C3
RNASE6,UP,1.89336611928482,0.0130645726368285,NS,-0.599515329492848,0.743298707806069,NS,1.87913907039647,0.0639892798292107,C1 SPECIFIC
RNF125,UP,1.04053006346372,0.0042155515580147,NS,0.101486089242849,0.922693392513078,NS,0.187328947840019,0.70183411132385,C1 SPECIFIC
RNF128,UP,1.25936758641385,0.0124052757855674,NS,0.238771953891961,0.864259912347012,NS,-0.509447730846531,0.440713750951188,C1 SPECIFIC
RNF144B,NS,-0.0764580797396368,0.833268495127376,NS,0.0295302356542049,0.98175169327854,DOWN,-1.12589396869027,0.0235521425887338,DOWN IN LIMBUS
RNF150,UP,1.10044798113293,0.0114886044177438,NS,1.03849992784684,0.24028380042009,UP,1.18877876392149,0.0438129665365689,SHARED C1 & C3
RNF152,DOWN,-1.77746975552503,1.007182798735e-05,NS,-0.445519157541069,0.44606584239325,NS,-0.586911138029956,0.103763788249056,DOWN IN LIMBUS
RNF157,UP,1.30447858041485,0.0004550949990331,NS,0.983130093035182,0.124267006146053,UP,1.49288158897382,0.0026460492224464,SHARED C1 & C3
RNF19B,DOWN,-1.43599607440588,0.0007522645568948,NS,-0.198823182088201,0.843947258313486,NS,-0.233540492976873,0.64730977472509,DOWN IN LIMBUS
RNF217,UP,1.32579934375139,0.0001673297600521,NS,-0.0753666580390533,0.929014983976379,NS,-0.388273550344923,0.283708557135678,C1 SPECIFIC
RNF38,DOWN,-1.48304396768081,9.80562888440645e-06,NS,-0.211828070534213,0.688114680875403,NS,-0.13422585903543,0.673179109417372,DOWN IN LIMBUS
RNF39,DOWN,-2.63146799692977,4.28632206710102e-06,NS,-0.164817502756346,0.875163172647056,NS,0.342849245413313,0.484678503895641,DOWN IN LIMBUS
RNFT2,DOWN,-1.13645984175795,0.0004507425467426,NS,0.0797404748008166,0.923841226147062,NS,-0.428513490018651,0.222460842108327,DOWN IN LIMBUS
RNPC3,DOWN,-1.16252097759742,0.0075698946704938,NS,-0.337263518739379,0.740492959981336,NS,0.328118760610457,0.567534308326049,DOWN IN LIMBUS
ROBO2,NS,-0.3552492114551,0.219475771440419,UP,1.5845587416237,0.0133209910015983,UP,1.79887266994789,0.0007220265147935,SHARED C2 & C3
ROBO4,UP,1.29930516318453,0.0032173364274095,NS,-0.299104225226642,0.770068672886839,UP,1.17540871395588,0.0390061029175159,SHARED C1 & C3
ROR1,UP,1.67230079294684,0.00024601000197,NS,-0.0349247336528613,0.979116599764713,UP,1.83709901299835,0.0019804076511554,SHARED C1 & C3
RORA,DOWN,-1.69009392291825,0.0003479369762222,NS,0.502934450394709,0.558258538227585,NS,0.41983421848692,0.415912700635473,DOWN IN LIMBUS
RORB,UP,2.7245090180819,1.41586294774874e-05,NS,1.17325972511328,0.18758827543579,UP,2.1120920480311,0.002281355143982,SHARED C1 & C3
RP1,NS,0.11291246267154,0.634623037283967,NS,0.143741067048794,0.824039793503371,DOWN,-1.0254336978185,0.0053448045560875,DOWN IN LIMBUS
RPA3,DOWN,-1.28129709005274,0.0001057447914534,NS,-0.099997491224368,0.894501100025352,NS,-0.626786190286959,0.0681447222572137,DOWN IN LIMBUS
RPAIN,DOWN,-1.44193213137675,3.42501769539345e-06,NS,-0.146753253190179,0.76159959699773,NS,-0.0330814355052373,0.91731445750454,DOWN IN LIMBUS
RPGR,UP,1.08190431656507,0.001366769279417,NS,-0.0727588238846071,0.93921778619396,NS,0.769819178463312,0.0585574608491528,C1 SPECIFIC
RPL22,UP,1.12123078668704,0.0002003165482295,NS,0.0730960720339944,0.919913427707059,NS,0.3652331816977,0.241703926158649,C1 SPECIFIC
RPS27,UP,1.06894377147347,0.0048706637947605,NS,0.681584488757192,0.372992055097699,NS,0.780344320570778,0.102170817621182,C1 SPECIFIC
RPS6KA1,NS,-0.404482312220249,0.0354520678273419,NS,-0.33385612473561,0.427846152272888,DOWN,-1.39388353449994,0.0002344541488289,DOWN IN LIMBUS
RPS6KA2,UP,1.60999032323011,0.0002055937026802,NS,0.47816234278466,0.537075777556394,NS,0.0365737661656329,0.947935673439848,C1 SPECIFIC
RRAD,UP,1.10958927653148,0.0149164996512243,NS,0.535149197077536,0.593323753130151,NS,1.20599891646596,0.0506291352707272,C1 SPECIFIC
RRAGD,UP,1.98454287380102,0.0064136918323344,NS,-0.405108827836114,0.828526041990136,NS,0.729179869600085,0.431494726933001,C1 SPECIFIC
RRAS,UP,1.55716116662228,0.0006236322920693,NS,0.170078547873343,0.877704556786907,NS,-0.736192727055649,0.148721525277114,C1 SPECIFIC
RRP36,NS,-0.400015852602047,0.160110483718018,NS,0.0249514556883792,0.982192370920034,DOWN,-1.14884972939307,0.0101864272873791,DOWN IN LIMBUS
RSPO3,UP,2.81116627795226,2.56922153378565e-05,NS,0.128226388672346,0.929475592846331,UP,1.90726625866597,0.0075672285899597,SHARED C1 & C3
RTKN,NS,-0.839661438897101,0.0003538675064096,NS,-0.509692201183191,0.201174130422407,DOWN,-1.11725689914169,0.0008080966035641,DOWN IN LIMBUS
RTKN2,NS,0.110108457962945,0.689130066093566,NS,-0.105412280671652,0.896542092124102,DOWN,-1.09999430727714,0.007722299641373,DOWN IN LIMBUS
RTN4R,DOWN,-1.05350219072903,0.0002339622310108,NS,0.125390478981574,0.843160001973689,NS,-0.416100738776227,0.167709437103507,DOWN IN LIMBUS
RUNDC3B,UP,2.219226265118,9.87641189653024e-05,NS,0.0391947968004249,0.980828242198721,UP,1.59665747676283,0.0129703184192662,SHARED C1 & C3
RUNX1T1,UP,2.39192412088577,2.4205863086455e-05,NS,0.262038163891697,0.803349534079598,UP,2.03515438374177,0.0018049594105978,SHARED C1 & C3
RUNX2,UP,2.71569613082626,3.95039078857718e-05,NS,0.312063473591294,0.805023098037362,NS,0.973417764651151,0.125724166515576,C1 SPECIFIC
RUNX3,UP,1.37315138349503,0.0012136323367767,NS,0.816667050260522,0.300393979617033,UP,1.3595981559679,0.0130832892253458,SHARED C1 & C3
RYR1,DOWN,-1.11150170000047,0.0004386101005283,NS,-0.125865231283865,0.866124478300104,NS,-0.711217786246882,0.0492798933006305,DOWN IN LIMBUS
S100A14,NS,-0.461548432909701,0.307865586366202,NS,-0.530809913181892,0.626130796654559,DOWN,-1.88174739540889,0.0084700772200659,DOWN IN LIMBUS
S100A16,NS,0.688376566223159,0.0157333412489949,NS,-0.277063259091744,0.670513008637417,DOWN,-1.09604113592889,0.0091688683488284,DOWN IN LIMBUS
S100A2,UP,1.99918021452793,0.0050842078375857,NS,-0.168725283520558,0.936667455990624,DOWN,-2.51664645519834,0.011619405291431,C1 SPECIFIC
S100A8,UP,4.3125359129886,0.0017806458896146,NS,-1.3142779571828,0.643593748244895,NS,-0.264433440460291,0.894456563912727,C1 SPECIFIC
S100A9,UP,4.06652360660697,0.0009193854444006,NS,-1.67354438343761,0.471079060105695,NS,-0.229666876342694,0.892870205903547,C1 SPECIFIC
S100B,UP,2.48830811599111,0.0001617267849754,NS,0.82244623369091,0.466186235322766,UP,1.92614242843162,0.0119966264306266,SHARED C1 & C3
S1PR1,UP,1.09958666511377,0.010648110759337,NS,0.307017207529822,0.770745817463747,UP,1.15732548163999,0.0457829776910181,SHARED C1 & C3
SAA1,UP,3.21231341700535,0.0057145843643128,NS,4.42662779636331,0.0512203318023216,NS,-1.89781931018026,0.187915929271125,C1 SPECIFIC
SAA2,UP,2.89736325105827,0.0069575495161754,UP,4.36863964533906,0.0379675901338382,NS,-1.35508701492566,0.314930201535601,SHARED C1 & C2
SAA2-SAA4,UP,2.56157662187075,0.0087193969860384,UP,4.1649913242426,0.0324308892980941,NS,-0.203278131960078,0.893117800139329,SHARED C1 & C2
SAA4,NS,0.610228315496271,0.0423105885141478,NS,0.588759431440852,0.371604577182719,DOWN,-1.40855570645975,0.0035345850877443,DOWN IN LIMBUS
SACS,UP,2.82577323099681,6.37221959827122e-07,NS,0.45032282029138,0.529266645054786,NS,0.253529872075752,0.565113799203901,C1 SPECIFIC
SAMD4A,UP,2.36210610030455,1.77996533236991e-05,NS,1.25629393270966,0.109462800925036,UP,1.60260125621254,0.0058137887585873,SHARED C1 & C3
SAMD5,UP,1.60139524648322,0.0003479369762222,NS,1.04257767890816,0.174302185981494,UP,1.31859776678917,0.0143422378697514,SHARED C1 & C3
SAMD9,NS,-0.687917919171973,0.0281366093216618,NS,-0.839353096674911,0.198846858214937,DOWN,-1.99049889437639,0.0005167608978049,DOWN IN LIMBUS
SAMD9L,NS,0.728627434042954,0.0614500024250117,NS,-0.495712600210517,0.580444276245115,DOWN,-1.32940252830038,0.0219597144193322,DOWN IN LIMBUS
SAMHD1,UP,4.69763441616162,2.37083718796042e-08,NS,-0.135360168776857,0.906313653140161,NS,0.725248063512809,0.151271270313921,C1 SPECIFIC
SAMSN1,UP,1.78912734015661,0.0008432578077696,NS,-0.558618563321514,0.586672802287572,UP,1.25916351425818,0.0479149801433811,SHARED C1 & C3
SANBR,UP,1.416825780474,0.0002905316713402,NS,0.140065132237584,0.877578693186018,NS,-0.847201902140089,0.0516795895149467,C1 SPECIFIC
SAV1,UP,1.2929296410552,8.94888774552588e-06,NS,0.117332149485616,0.822328839826599,NS,0.340899812090415,0.18099168887454,C1 SPECIFIC
SCARA5,UP,3.04860751860294,0.000167159142611,NS,-0.462529849677187,0.773018128763729,UP,1.97111331783688,0.0292515053985726,SHARED C1 & C3
SCARB1,UP,1.04003218522038,3.31204074109654e-05,NS,0.228170180339102,0.568511473197947,NS,0.259847871796288,0.269983073006645,C1 SPECIFIC
SCARB2,DOWN,-1.08961988628638,0.0005416995804876,NS,0.0837472870957425,0.917804428879256,NS,-0.213051957619783,0.557604042126819,DOWN IN LIMBUS
SCARF1,UP,1.11658793318109,0.0027664921847341,NS,0.107925790965961,0.917804428879256,NS,0.983276090230523,0.039377594681585,C1 SPECIFIC
SCD,NS,-0.697602390050125,0.0894285711855802,NS,0.403953181658872,0.688114680875403,DOWN,-1.38164796708481,0.024609854351429,DOWN IN LIMBUS
SCD5,DOWN,-1.42183652150476,6.24187374826704e-05,NS,0.275922157998236,0.652250328508576,NS,0.210053014631022,0.563054067826828,DOWN IN LIMBUS
SCEL,DOWN,-1.73684091878887,0.0066085493936696,NS,-0.865371727103899,0.523530274926284,DOWN,-2.28477826512982,0.0115195568591915,DOWN IN LIMBUS
SCG2,UP,1.32869747111568,0.01892800933358,NS,2.10968292801851,0.0748520153536017,NS,1.47007249595882,0.0559824436755662,C1 SPECIFIC
SCIN,DOWN,-2.70646514367576,1.86707918339703e-05,NS,-0.376791544181229,0.721811816532704,UP,1.34974588984447,0.0304378940501378,C3 SPECIFIC
SCML1,NS,0.430062064605533,0.143672457212382,NS,0.165503388895735,0.848463378549163,UP,1.00077829587971,0.02418507202469,C3 SPECIFIC
SCN2A,NS,0.978672161791722,7.07173035980361e-05,DOWN,-2.04994568671745,2.93356701633502e-05,NS,0.571696360062104,0.0293195257164439,DOWN IN LIMBUS
SCN4B,UP,1.27846522982557,0.0004746899285794,NS,0.736437434152089,0.249817863977094,UP,1.09216347778974,0.0146003276011203,SHARED C1 & C3
SCN7A,UP,3.09805759918898,9.14911391617122e-05,NS,1.26503553263742,0.318448221168437,UP,2.20952091098784,0.0129978350992678,SHARED C1 & C3
SCNN1A,DOWN,-1.30208514748684,0.0017032491547705,NS,-0.483978769373111,0.556705829228074,NS,-0.733435405917241,0.134823131315049,DOWN IN LIMBUS
SCOC-AS1,DOWN,-1.1621638880969,0.0006631974690074,NS,0.320015962417047,0.63106928799156,NS,-0.191428935882591,0.637257942280774,DOWN IN LIMBUS
SCRG1,UP,1.4861703332848,0.0288121196169652,NS,2.51990019926529,0.0793056021497309,UP,1.98079053055981,0.0390777379024808,SHARED C1 & C3
SCRN1,UP,1.68835075355083,0.0002266403584874,NS,-0.237369551532751,0.806297543218604,NS,-0.670513705515058,0.164089723579189,C1 SPECIFIC
SCUBE2,UP,1.35237820018315,0.0091554877506927,NS,0.741366732938566,0.5085826005182,UP,1.67894321599239,0.0204737016290498,SHARED C1 & C3
SDC2,UP,1.79420353497049,0.0013458735080784,NS,1.19582455919874,0.247375226641115,UP,1.76616597715901,0.0146003276011203,SHARED C1 & C3
SDC3,UP,1.2122705535907,0.0004067885331546,NS,0.56600437955774,0.345095927969904,NS,0.992995013547041,0.0160763367817676,C1 SPECIFIC
SDC4,DOWN,-1.25021708118845,0.0001542696143835,NS,0.25970831930764,0.6641739745668,NS,-0.471951691309213,0.16546076292387,DOWN IN LIMBUS
SDCBP,UP,1.31472776443687,1.1799825570275e-06,NS,-0.143071627219177,0.704398761087077,NS,-0.0689878479165476,0.770122076943779,C1 SPECIFIC
SDE2,DOWN,-1.0335819455678,7.57828510511261e-05,NS,-0.259787452836159,0.554680367181658,NS,-0.154626826403852,0.568622902323377,DOWN IN LIMBUS
SDR16C5,DOWN,-1.30654849886149,0.0166604148966111,NS,-1.209492973774,0.288420078687073,NS,-1.18293706178774,0.100990700121605,DOWN IN LIMBUS
SDR42E1,NS,-0.440242909553528,0.117271251208304,NS,-0.141241224966563,0.866124478300104,DOWN,-1.03929078092338,0.015723433632443,DOWN IN LIMBUS
SEC14L2,NS,0.549405525311794,0.13480105571592,NS,0.0639755555506438,0.961055463414423,DOWN,-1.86304863229091,0.0026460492224464,DOWN IN LIMBUS
SEC16B,DOWN,-2.27993174319284,4.8959604776552e-05,NS,0.96341079540376,0.265858625183951,NS,0.290432702184941,0.611554903523771,DOWN IN LIMBUS
SEL1L3,NS,0.814664357953446,0.101139725249384,NS,-1.18754212974412,0.278794136792747,DOWN,-1.78716352573769,0.0176892908651769,DOWN IN LIMBUS
SELE,UP,2.70484936460283,0.0002959486004604,NS,0.186452149323328,0.919184164062622,UP,2.11241045187906,0.0166568566681887,SHARED C1 & C3
SELENBP1,NS,0.227180319260108,0.534594371957422,NS,-1.04814340491416,0.179275907920499,UP,1.12718129339802,0.0334310276349596,C3 SPECIFIC
SELENOM,UP,1.685098557067,0.0002400550449698,NS,0.724257424942449,0.35463267319365,UP,2.07184043197114,0.0009475046504688,SHARED C1 & C3
SELENOP,UP,1.41091501065683,0.0037581589898005,NS,-0.126813655511678,0.92711406023428,UP,1.25553899782246,0.0454069641715419,SHARED C1 & C3
SEMA3A,UP,2.1127063242624,0.000855159559651,NS,-0.715217712181035,0.555872860809523,DOWN,-1.58654497569502,0.0377140181484882,C1 SPECIFIC
SEMA3G,UP,1.94646880100922,0.0008956551823501,NS,0.0879492172695686,0.958490412993033,UP,1.47422260173716,0.0375158426961215,SHARED C1 & C3
SEMA4D,DOWN,-1.36026846442425,1.98323351644176e-05,NS,-0.335129481142877,0.497945050123171,NS,-0.238013410321853,0.422748157421675,DOWN IN LIMBUS
SEMA6A,UP,1.80664800865258,0.0005232557686441,NS,-0.346848204488929,0.746139329581659,NS,0.626528129330421,0.273418466832063,C1 SPECIFIC
SEMA7A,NS,0.413979466333156,0.185863802253138,NS,0.291103554066096,0.713562360580283,DOWN,-1.19081621085562,0.0140815127084137,DOWN IN LIMBUS
SEPTIN11,UP,2.44711993700189,0.0002180448224196,NS,1.15753425450748,0.300083771222279,NS,0.444900543229919,0.536422511335258,C1 SPECIFIC
SEPTIN4,UP,1.56768170880199,0.0024145022394388,NS,1.44357122054108,0.141781966756125,UP,1.54152815393395,0.0226615792130824,SHARED C1 & C3
SEPTIN6,UP,1.91593126240267,1.07222459957421e-06,NS,0.0475411612867429,0.950488596681095,NS,0.567260834200488,0.0669390507873348,C1 SPECIFIC
SERINC2,NS,-0.824258649561788,0.003433138859068,NS,-0.6516475423903,0.231461185475547,DOWN,-1.09123615878135,0.0059301876478244,DOWN IN LIMBUS
SERPINA1,UP,1.60847977020552,0.0300475843833831,NS,-1.57729017443929,0.317335856769219,NS,0.292084349397689,0.795680872062201,C1 SPECIFIC
SERPINA3,UP,3.53473535456677,3.157541532436e-05,UP,2.51165912060562,0.0450260593406694,NS,0.535448547662995,0.516931845275912,SHARED C1 & C2
SERPINB1,NS,0.649077048514663,0.0808464067647656,NS,-1.1236697849145,0.166209093633819,DOWN,-1.30657580708221,0.0195465770072831,DOWN IN LIMBUS
SERPINB3,NS,0.0678057228016078,0.860698885213998,NS,-0.286724883933421,0.750651354906121,DOWN,-1.51670321076821,0.0064687608930502,DOWN IN LIMBUS
SERPINB5,DOWN,-2.2698604050731,0.0001778825659476,NS,-0.849319720141245,0.405146970851674,DOWN,-2.3756647294833,0.0020982640550989,DOWN IN LIMBUS
