"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"CD80","CD80",-0.0587271813170052,4.19896396955755,-0.418051154851706,0.681709876386779,0.810260495842105,-6.49357343980446,"NS"
"GMPS","GMPS",-0.0681315218056113,8.78502454129739,-0.417960296541034,0.681774894455133,0.810285748097897,-6.49361268476123,"NS"
"RPP40","RPP40",-0.112484786138022,8.45301537529755,-0.417927114011401,0.681798640471008,0.810285748097897,-6.49362701540587,"NS"
"PLXNB1","PLXNB1",0.0694008670993878,7.6957977549585,0.417786899243403,0.68189898451358,0.810364877273602,-6.49368755813065,"NS"
"PHOSPHO1","PHOSPHO1",0.0424256499328028,3.96901216646755,0.417196038681255,0.682321899108172,0.810827320645328,-6.49394246517799,"NS"
"TK2","TK2",0.112846216247904,8.78994941869443,0.417148540831861,0.682355900958658,0.810827582296634,-6.49396294123089,"NS"
"POM121L2","POM121L2",0.0587482483300894,5.1709924682261,0.417080727130222,0.682404447362043,0.810844903927933,-6.49399217138434,"NS"
"CIMIP2C","CIMIP2C",-0.0640008482029994,5.33308445929698,-0.417015723405648,0.682450983519563,0.810844903927933,-6.49402018597739,"NS"
"ADAMTS7","ADAMTS7",-0.0657516250943004,5.95855547701821,-0.416939424461491,0.682505607618366,0.810844903927933,-6.49405306301726,"NS"
"XM_005254137","XM_005254137",-0.0657516250943004,5.95855547701821,-0.416939424461491,0.682505607618366,0.810844903927933,-6.49405306301726,"NS"
"NPBWR2","NPBWR2",0.0398434569198227,3.19559267195778,0.416778716729389,0.682620667819749,0.810941460552842,-6.49412229237968,"NS"
"CYP2B6","CYP2B6",-0.0374690283859098,3.35462234027362,-0.416636311179186,0.682722631186991,0.810982311875194,-6.49418361577026,"NS"
"XM_006723050","XM_006723050",-0.0374690283859098,3.35462234027362,-0.416636311179186,0.682722631186991,0.810982311875194,-6.49418361577026,"NS"
"ZNF771","ZNF771",-0.0775539896161463,4.45752893582081,-0.416204101679973,0.68303213521663,0.811309808950837,-6.49436961059003,"NS"
"PKD1L2","PKD1L2",0.0799295701300635,3.9180635670638,0.415919092338494,0.683236261713006,0.811342087753421,-6.49449215683229,"NS"
"ST3GAL3","ST3GAL3",-0.102156911809596,6.42140658864109,-0.415769904455125,0.683343121708395,0.811342087753421,-6.49455627084264,"NS"
"XM_006710826","XM_006710826",-0.102156911809596,6.42140658864109,-0.415769904455125,0.683343121708395,0.811342087753421,-6.49455627084264,"NS"
"XM_006710830","XM_006710830",-0.102156911809596,6.42140658864109,-0.415769904455125,0.683343121708395,0.811342087753421,-6.49455627084264,"NS"
"XM_006710831","XM_006710831",-0.102156911809596,6.42140658864109,-0.415769904455125,0.683343121708395,0.811342087753421,-6.49455627084264,"NS"
"XM_006710832","XM_006710832",-0.102156911809596,6.42140658864109,-0.415769904455125,0.683343121708395,0.811342087753421,-6.49455627084264,"NS"
"PLEC","PLEC",-0.100870090917692,8.39183781246834,-0.415678148115288,0.683408848221882,0.811342087753421,-6.49459569228385,"NS"
"DDX42","DDX42",0.0919789203247614,4.69052292194826,0.415640092467243,0.683436108857601,0.811342087753421,-6.49461203970566,"NS"
"GPR18","GPR18",-0.0560096689177634,3.1251776196914,-0.415633198439053,0.683441047347685,0.811342087753421,-6.49461500099097,"NS"
"SIGLECL1","SIGLECL1",0.0578910556471657,3.0506206118485,0.415590423034319,0.683471689550351,0.811342087753421,-6.49463337381705,"NS"
"ZKSCAN1","ZKSCAN1",0.0759695441813957,10.3336574582546,0.415561725973701,0.68349224703917,0.811342087753421,-6.49464569869865,"NS"
"XM_005250565","XM_005250565",0.0759695441813957,10.3336574582546,0.415561725973701,0.68349224703917,0.811342087753421,-6.49464569869865,"NS"
"SLC22A6","SLC22A6",-0.0529681595544904,4.63751197469658,-0.415552647311683,0.683498750703032,0.811342087753421,-6.49464959765074,"NS"
"RGS6","RGS6",-0.0502523949531763,4.71537864153797,-0.415423380196685,0.6835913563444,0.811411885415078,-6.49470510410044,"NS"
"HHATL","HHATL",0.0907240644315142,4.36241001857786,0.415253289235293,0.683713215753883,0.811516398206147,-6.49477811432746,"NS"
"SUCO","SUCO",0.096375734276668,10.757548663721,0.414948319240675,0.683931730155677,0.811695479984008,-6.49490894716651,"NS"
"XM_005245251","XM_005245251",0.096375734276668,10.757548663721,0.414948319240675,0.683931730155677,0.811695479984008,-6.49490894716651,"NS"
"MAP7D3","MAP7D3",0.109500696185045,6.21807254362476,0.414458988694194,0.684282401812124,0.812071505972539,-6.49511867481106,"NS"
"OR52D1","OR52D1",0.0560076639791185,3.91031214987952,0.414292777114845,0.684401531987267,0.812150225624566,-6.49518985825568,"NS"
"LTB","LTB",0.0597132793000172,5.79559605797987,0.414197314383902,0.684469957673116,0.812150225624566,-6.49523072946863,"NS"
"SND1","SND1",-0.0757113013004229,8.11989135822712,-0.414137767390421,0.68451264115421,0.812150225624566,-6.49525621913091,"NS"
"TRIM38","TRIM38",-0.0854391195499762,8.77056846524946,-0.414130406061265,0.684517917856219,0.812150225624566,-6.49525936996974,"NS"
"XR_241880","XR_241880",-0.0854391195499762,8.77056846524946,-0.414130406061265,0.684517917856219,0.812150225624566,-6.49525936996974,"NS"
"MTMR7","MTMR7",-0.0373523479868783,2.7875318744552,-0.414029910921909,0.684589955849354,0.812167651886239,-6.49530237900766,"NS"
"KLF13","KLF13",-0.164434362104913,9.0540093466792,-0.414015508065302,0.684600280516723,0.812167651886239,-6.49530854218138,"NS"
"PRSS50","PRSS50",-0.0666843913770316,4.6179761384988,-0.413903627421365,0.684680484206538,0.81222265516361,-6.49535641025874,"NS"
"FBXO30","FBXO30",-0.0679405537275173,4.51482017146168,-0.413798253906493,0.684756026719717,0.812272123817665,-6.49540148270025,"NS"
"CLCN2","CLCN2",0.0458823420811756,5.66981303902345,0.412808021468509,0.685466096048945,0.813034059960802,-6.49582449642349,"NS"
"XM_006713490","XM_006713490",0.0458823420811756,5.66981303902345,0.412808021468509,0.685466096048945,0.813034059960802,-6.49582449642349,"NS"
"PCBP1","PCBP1",0.0381911288177434,10.8337007323312,0.412514694066747,0.685676492070802,0.81322567964098,-6.49594961165705,"NS"
"NIBAN1","NIBAN1",-0.114849576767805,9.34841112364214,-0.412406436647605,0.685754149044602,0.81322567964098,-6.4959957655765,"NS"
"IL1R1","IL1R1",-0.103303206278067,9.05239241635594,-0.412346622021609,0.685797057812394,0.81322567964098,-6.49602126156159,"NS"
"XM_005263929","XM_005263929",-0.103303206278067,9.05239241635594,-0.412346622021609,0.685797057812394,0.81322567964098,-6.49602126156159,"NS"
"XR_244889","XR_244889",-0.103303206278067,9.05239241635594,-0.412346622021609,0.685797057812394,0.81322567964098,-6.49602126156159,"NS"
"ATPSCKMT","ATPSCKMT",-0.0976495390826599,7.54308769189146,-0.412249018250613,0.685867077488708,0.813268530475446,-6.49606285740701,"NS"
"VIP","VIP",-0.0419839099069517,2.86178404260291,-0.412060902906213,0.68600203736432,0.813388376269249,-6.49614299945513,"NS"
"FAM86B3P","FAM86B3P",-0.0666275751686758,3.8695302843589,-0.411896908140781,0.686119701369789,0.813476562625279,-6.49621283632953,"NS"
"TRIM35","TRIM35",0.0868790594941373,8.63615883412157,0.411861471076371,0.686145128080147,0.813476562625279,-6.49622792356827,"NS"
"ARL6IP4","ARL6IP4",0.0538184658276943,8.9584173218481,0.411815534743047,0.686178088780577,0.813476562625279,-6.49624747895484,"NS"
"TLE5","TLE5",0.0526636718472346,8.85132528680954,0.411525228075364,0.686386407736681,0.813680719801,-6.49637101500722,"NS"
"PITPNA","PITPNA",0.0509377846826773,7.6790399084899,0.411481067206778,0.686418099097186,0.813680719801,-6.49638979960015,"NS"
"RBMS1","RBMS1",0.0752270738163521,9.86446230514156,0.411287227193772,0.68655721254388,0.813805433131424,-6.49647222950508,"NS"
"MAPK8IP2","MAPK8IP2",0.0722377727796859,6.79929656042379,0.410937310350363,0.686808367463771,0.814062935104466,-6.49662093447703,"NS"
"SPRR2G","SPRR2G",0.0679768175414841,4.83797256415492,0.410741829451647,0.686948691624767,0.814189052213602,-6.49670395456712,"NS"
"C15orf61","C15orf61",0.0531764111491064,9.71583354521322,0.410646823503462,0.687016895056201,0.814229681766687,-6.49674428933076,"NS"
"ADORA2B","ADORA2B",-0.161773238527015,6.7366791272742,-0.410442168131628,0.687163823787994,0.814363605320665,-6.49683114474851,"NS"
"TAF2","TAF2",-0.0685243394759674,9.05252365264153,-0.410331188732207,0.687243504938339,0.814385510986866,-6.49687822652673,"NS"
"HOXB13","HOXB13",-0.0624044239024988,4.66656854351081,-0.410321909127006,0.687250167695983,0.814385510986866,-6.49688216273219,"NS"
"APLF","APLF",-0.0514011082244226,3.79881470916567,-0.41003541991743,0.687455880132367,0.814490257066169,-6.49700364235752,"NS"
"YBEY","YBEY",-0.123686226190968,6.99240995007971,-0.4100097706609,0.687474298721087,0.814490257066169,-6.4970145143298,"NS"
"XM_005261153","XM_005261153",-0.123686226190968,6.99240995007971,-0.4100097706609,0.687474298721087,0.814490257066169,-6.4970145143298,"NS"
"XM_005261154","XM_005261154",-0.123686226190968,6.99240995007971,-0.4100097706609,0.687474298721087,0.814490257066169,-6.4970145143298,"NS"
"OR8D2","OR8D2",-0.0429895542595262,3.6394594871053,-0.40982134813096,0.687609610150028,0.814610358480798,-6.49709436076037,"NS"
"HR","HR",0.0698986151354744,5.89544787683533,0.409403766921779,0.687909525996798,0.814925445090328,-6.49727118816597,"NS"
"GTPBP6","GTPBP6",0.0475686647572324,7.88955644741829,0.409183740926432,0.688067575159383,0.815032223213518,-6.49736428864932,"NS"
"XM_006724447","XM_006724447",0.0475686647572324,7.88955644741829,0.409183740926432,0.688067575159383,0.815032223213518,-6.49736428864932,"NS"
"SIRPB1","SIRPB1",-0.0468679118187683,3.57776920041503,-0.409066169150092,0.688152035513125,0.81506125682986,-6.49741401720225,"NS"
"LRCH3","LRCH3",-0.0698245849585195,4.683078711195,-0.409007810832452,0.688193960124737,0.81506125682986,-6.49743869544176,"NS"
"XM_005269362","XM_005269362",-0.0698245849585195,4.683078711195,-0.409007810832452,0.688193960124737,0.81506125682986,-6.49743869544176,"NS"
"ZNF14","ZNF14",-0.0876326742866818,6.60372999092725,-0.408946256608893,0.688238181817667,0.815073411949852,-6.49746472141667,"NS"
"TMEM9","TMEM9",0.044117649955072,7.98328242042745,0.408832531757774,0.688319886940128,0.81510907148889,-6.49751279577533,"NS"
"GNL3L","GNL3L",0.0572955660639449,6.39234893810291,0.408776783012732,0.688359940844699,0.81510907148889,-6.49753635739743,"NS"
"TWSG1","TWSG1",0.149550577791549,6.16035958674694,0.408762542443388,0.688370172447287,0.81510907148889,-6.49754237552075,"NS"
"RCN2","RCN2",0.0660629577586942,9.50461749987764,0.408231071151246,0.688752070236125,0.815521049272728,-6.49776683084877,"NS"
"SEL1L2","SEL1L2",0.10375271725316,7.8803883270755,0.407684915451425,0.689144610734746,0.815848310493826,-6.49799719024301,"NS"
"XM_006723649","XM_006723649",0.10375271725316,7.8803883270755,0.407684915451425,0.689144610734746,0.815848310493826,-6.49799719024301,"NS"
"XM_006723653","XM_006723653",0.10375271725316,7.8803883270755,0.407684915451425,0.689144610734746,0.815848310493826,-6.49799719024301,"NS"
"DFFB","DFFB",-0.0760582461620176,6.29792677889185,-0.407657352497764,0.68916442360063,0.815848310493826,-6.49800880784286,"NS"
"SLC30A8","SLC30A8",-0.05893360816397,3.65826122048869,-0.407604549183953,0.689202380455604,0.815853005311471,-6.49803106193921,"NS"
"IL1R2","IL1R2",0.366890733952168,7.30996488118949,0.407463498197512,0.689303777022354,0.815896612214466,-6.49809049442441,"NS"
"ADAM30","ADAM30",-0.0631371475026556,4.17561189978163,-0.407427301433446,0.689329798586487,0.815896612214466,-6.49810574285405,"NS"
"SLC22A1","SLC22A1",0.0526622008954027,4.17125141079897,0.407316879891515,0.689409182248212,0.815896612214466,-6.49815225139768,"NS"
"XM_005267102","XM_005267102",0.0526622008954027,4.17125141079897,0.407316879891515,0.689409182248212,0.815896612214466,-6.49815225139768,"NS"
"XM_005267104","XM_005267104",0.0526622008954027,4.17125141079897,0.407316879891515,0.689409182248212,0.815896612214466,-6.49815225139768,"NS"
"EPB41L4A-DT","EPB41L4A-DT",-0.0637097769608834,6.13050204690023,-0.407223807223736,0.689476096473002,0.815935571814663,-6.49819144317679,"NS"
"SUGT1P1","SUGT1P1",-0.0827086746348691,5.26723859932123,-0.407107604589953,0.68955964364659,0.815991224396303,-6.49824036240848,"NS"
"ATP5F1B","ATP5F1B",-0.0407079857332331,11.6580968179446,-0.40706383067002,0.68959111722584,0.815991224396303,-6.49825878690504,"NS"
"ZPBP2","ZPBP2",0.0394851997832886,3.09042515035728,0.40669523661941,0.689856160886353,0.816192495692366,-6.4984138517272,"NS"
"XM_005257031","XM_005257031",0.0394851997832886,3.09042515035728,0.40669523661941,0.689856160886353,0.816192495692366,-6.4984138517272,"NS"
"BPIFB1","BPIFB1",0.0340514247416497,4.01582480885436,0.406685411461051,0.689863226402426,0.816192495692366,-6.49841798321921,"NS"
"KRT36","KRT36",0.0463255027269645,4.20007510920976,0.406584976296843,0.689935453536863,0.816231471348061,-6.49846021073736,"NS"
"NR1H4","NR1H4",-0.0386902011591994,3.27775937947337,-0.406497742014795,0.68999818988635,0.816231471348061,-6.49849687972378,"NS"
"XR_245969","XR_245969",-0.0386902011591994,3.27775937947337,-0.406497742014795,0.68999818988635,0.816231471348061,-6.49849687972378,"NS"
"DEAF1","DEAF1",-0.0783594305875059,6.35628774589276,-0.406197983919474,0.690213785027452,0.816446270180321,-6.49862282456235,"NS"
"MPP4","MPP4",-0.0401827672628663,3.34672659681898,-0.405999065430903,0.690356868529044,0.816575278850488,-6.49870635097403,"NS"
"C1D","C1D",0.0682157512973429,9.30589272325537,0.405905517436692,0.69042416248603,0.816614633025658,-6.49874561819194,"NS"
"LRRC61","LRRC61",-0.0431300038444258,4.90423273829825,-0.405645775125982,0.690611022811343,0.816729345054842,-6.49885459985471,"NS"
"XM_006716095","XM_006716095",-0.0431300038444258,4.90423273829825,-0.405645775125982,0.690611022811343,0.816729345054842,-6.49885459985471,"NS"
"INO80D","INO80D",0.0777139912026792,7.68361628256327,0.405628806512717,0.690623230865473,0.816729345054842,-6.49886171710412,"NS"
"PCDHB17P","PCDHB17P",0.0665634369993215,3.02495231805451,0.405403500762438,0.690785335285983,0.816842349109557,-6.49895619086456,"NS"
"SAMD15","SAMD15",-0.0779448665892701,5.15389333756703,-0.40539275315379,0.690793068434151,0.816842349109557,-6.49896069619952,"NS"
"BLVRB","BLVRB",0.0580456807258702,9.84576328374224,0.405310269400146,0.690852418547576,0.816842349109557,-6.49899526901876,"NS"
"GALNT10","GALNT10",0.136688820625178,6.36628275873627,0.405306798947989,0.690854915712191,0.816842349109557,-6.49899672349754,"NS"
"DAGLA","DAGLA",0.0497222764027176,5.52864428474088,0.405130408662104,0.690981842256601,0.816952178604154,-6.49907063324199,"NS"
"FBXL17","FBXL17",0.100893602588924,4.37163093701762,0.404845328820183,0.691186999609227,0.817154485499983,-6.49919001872637,"NS"
"DPH3P1","DPH3P1",-0.0567210745827218,4.78323368390534,-0.40467430503459,0.691310088641519,0.817259752133859,-6.49926160045558,"NS"
"CTNNA3","CTNNA3",0.0418358995535515,3.48096046946645,0.404339054309713,0.691551400937852,0.817504763854921,-6.49940183323948,"NS"
"KLHDC10","KLHDC10",0.16624868898327,6.61076425485074,0.403603705939677,0.692080822844784,0.818090318144324,-6.49970902547103,"NS"
"RIIAD1","RIIAD1",-0.0517742482921317,5.26841141272797,-0.403501646461351,0.692154314751488,0.818136898584912,-6.4997516176382,"NS"
"LRRC20","LRRC20",0.0600398011914898,5.47677500993772,0.403242676362654,0.692340810584516,0.818317040215175,-6.49985964552216,"NS"
"LFNG","LFNG",-0.138638250371776,8.16237582967939,-0.403171398595291,0.692392144463669,0.818337416358922,-6.49988936672096,"NS"
"LHFPL1","LHFPL1",0.0461472155611071,3.74431154430595,0.403091123523362,0.692449960016807,0.81836545080129,-6.49992283343385,"NS"
"OSCAR","OSCAR",0.043892944169432,3.97042070406524,0.403022290296249,0.692499536517611,0.818383745716184,-6.49995152484297,"NS"
"MRPS25","MRPS25",0.0787064747753599,8.02483807567589,0.402758684511828,0.692689409572408,0.818527530945103,-6.50006135797605,"NS"
"XM_006713298","XM_006713298",0.0787064747753599,8.02483807567589,0.402758684511828,0.692689409572408,0.818527530945103,-6.50006135797605,"NS"
"CELSR3","CELSR3",-0.0524516802098045,4.9857880173666,-0.402695243910128,0.692735108483319,0.818541233388304,-6.50008778043245,"NS"
"IL17F","IL17F",0.0642705477301049,3.69060493869663,0.402613253426577,0.692794171470689,0.818570724802573,-6.50012192271842,"NS"
"MT1H","MT1H",0.0794787300871818,12.4065196806813,0.402425439500457,0.692929473595106,0.818690289206485,-6.50020010611181,"NS"
"SLCO1A2","SLCO1A2",-0.0477597606928484,3.45938864250457,-0.402264705251045,0.693045275941193,0.818710004784728,-6.5002669883946,"NS"
"DNAH6","DNAH6",0.084627809128234,5.7878509068779,0.402194366727393,0.693095954406956,0.818710004784728,-6.500296248362,"NS"
"ACRBP","ACRBP",-0.0867755363552609,5.57342276766281,-0.402130789625525,0.693141762611061,0.818710004784728,-6.50032269135158,"NS"
"MLLT10","MLLT10",-0.0717005055717053,5.37568736643008,-0.402070877690181,0.69318493114054,0.818710004784728,-6.50034760618066,"NS"
"XM_005252611","XM_005252611",-0.0717005055717053,5.37568736643008,-0.402070877690181,0.69318493114054,0.818710004784728,-6.50034760618066,"NS"
"XM_005252612","XM_005252612",-0.0717005055717053,5.37568736643008,-0.402070877690181,0.69318493114054,0.818710004784728,-6.50034760618066,"NS"
"XR_428648","XR_428648",-0.0717005055717053,5.37568736643008,-0.402070877690181,0.69318493114054,0.818710004784728,-6.50034760618066,"NS"
"TNNC1","TNNC1",-0.273720159355065,5.94847163453687,-0.401895347948441,0.693311412430689,0.818819097631324,-6.5004205806285,"NS"
"MACF1","MACF1",0.0952088386271521,7.43048574762271,0.40171648243849,0.693440307047913,0.818890737995769,-6.50049490980074,"NS"
"XM_006710523","XM_006710523",0.0952088386271521,7.43048574762271,0.40171648243849,0.693440307047913,0.818890737995769,-6.50049490980074,"NS"
"RIN1","RIN1",0.0740747042199494,6.76775677877402,0.40159325684959,0.693529111933447,0.818954490824065,-6.50054609846216,"NS"
"RBM28","RBM28",0.047527381308063,7.12118839093014,0.401546882433365,0.693562533746386,0.818954490824065,-6.50056535869674,"NS"
"AGBL1","AGBL1",0.0351790989403011,3.54358135931195,0.401448303635049,0.693633581179463,0.81899809206363,-6.50060629323631,"NS"
"PRMT8","PRMT8",-0.0363810995983602,3.24228042159922,-0.401310092870799,0.693733197042001,0.819075419125491,-6.50066366826164,"NS"
"C1QTNF12","C1QTNF12",-0.0598661178337947,5.13750714659526,-0.401139564736305,0.693856113782183,0.819180248057057,-6.50073443245217,"NS"
"BCL2A1","BCL2A1",-0.202207832884584,4.52395804804871,-0.400692143289082,0.694178657452377,0.819520738585016,-6.50091995932001,"NS"
"AGFG1","AGFG1",-0.0977029393976707,8.05407280213722,-0.400289717828774,0.694468815841253,0.819767701157545,-6.5010866551179,"NS"
"XM_006712481","XM_006712481",-0.0977029393976707,8.05407280213722,-0.400289717828774,0.694468815841253,0.819767701157545,-6.5010866551179,"NS"
"CNPY3","CNPY3",0.0592113248194313,6.2358543785019,0.400212545244019,0.694524464754549,0.819767701157545,-6.50111860340813,"NS"
"XR_427823","XR_427823",0.0592113248194313,6.2358543785019,0.400212545244019,0.694524464754549,0.819767701157545,-6.50111860340813,"NS"
"LMNTD2","LMNTD2",0.057361725496941,6.19402137185346,0.399976741535644,0.694694513308584,0.819807154158643,-6.50121618523701,"NS"
"XM_005252846","XM_005252846",0.057361725496941,6.19402137185346,0.399976741535644,0.694694513308584,0.819807154158643,-6.50121618523701,"NS"
"XM_006718174","XM_006718174",0.057361725496941,6.19402137185346,0.399976741535644,0.694694513308584,0.819807154158643,-6.50121618523701,"NS"
"XM_006718175","XM_006718175",0.057361725496941,6.19402137185346,0.399976741535644,0.694694513308584,0.819807154158643,-6.50121618523701,"NS"
"CCDC28A","CCDC28A",0.0584143535444603,9.1781106827407,0.399916443029894,0.694737999961228,0.819818164949331,-6.50124112931882,"NS"
"EHHADH","EHHADH",-0.100785175352108,6.03671777738225,-0.39971432226723,0.694883775407695,0.819949873523204,-6.50132471509857,"NS"
"CXCR5","CXCR5",-0.0598421889857255,4.96036496684435,-0.399508237345559,0.695032422707028,0.820049219976425,-6.50140989763944,"NS"
"CLSTN3","CLSTN3",0.0741082144539851,5.85549949737079,0.399348592249202,0.695147582225543,0.820049219976425,-6.50147585531634,"NS"
"PDGFA","PDGFA",-0.0993535520235911,6.06091375426594,-0.399207857360433,0.695249107341477,0.820049219976425,-6.5015339788005,"NS"
"XM_005249770","XM_005249770",-0.0993535520235911,6.06091375426594,-0.399207857360433,0.695249107341477,0.820049219976425,-6.5015339788005,"NS"
"XM_006715733","XM_006715733",-0.0993535520235911,6.06091375426594,-0.399207857360433,0.695249107341477,0.820049219976425,-6.5015339788005,"NS"
"CNPPD1","CNPPD1",0.055316252803701,6.13610135776436,0.399096101347382,0.695329731593076,0.820049219976425,-6.50158011972668,"NS"
"CCNT1","CCNT1",-0.0834400806119984,8.91634472174895,-0.399042231097269,0.695368596615469,0.820049219976425,-6.50160235672564,"NS"
"GVINP1","GVINP1",0.0477014929427315,3.76051197844976,0.399038944771885,0.695370967583584,0.820049219976425,-6.50160371318659,"NS"
"ZNF410","ZNF410",-0.0406741516154341,10.020195308431,-0.399019567282228,0.695384947827104,0.820049219976425,-6.50161171120083,"NS"
"MAP6","MAP6",0.0647027419815327,4.63016931826952,0.399002566432464,0.695397213494261,0.820049219976425,-6.50161872794927,"NS"
"PRICKLE2","PRICKLE2",0.0957803235290395,5.84973548702527,0.39898189852626,0.695412124964593,0.820049219976425,-6.50162725780505,"NS"
"XM_005264910","XM_005264910",0.0957803235290395,5.84973548702527,0.39898189852626,0.695412124964593,0.820049219976425,-6.50162725780505,"NS"
"XM_006713007","XM_006713007",0.0957803235290395,5.84973548702527,0.39898189852626,0.695412124964593,0.820049219976425,-6.50162725780505,"NS"
"NR1I2","NR1I2",-0.0520779037164831,3.84700363643956,-0.398883404996264,0.695483187806826,0.820092727769071,-6.50166790114696,"NS"
"RNASEH2C","RNASEH2C",-0.0691167082522366,8.25915788769527,-0.398835991122012,0.695517397851343,0.820092777718016,-6.50168746297277,"NS"
"DNMT3B","DNMT3B",0.0492405331369028,5.19890354919607,0.398551927396888,0.695722369708236,0.820219611424294,-6.50180461316328,"NS"
"AKR1E2","AKR1E2",-0.0810564545246999,4.22028077709809,-0.398442984467977,0.695800986147593,0.820219611424294,-6.50184952043222,"NS"
"XM_006717511","XM_006717511",-0.0810564545246999,4.22028077709809,-0.398442984467977,0.695800986147593,0.820219611424294,-6.50184952043222,"NS"
"XM_006717512","XM_006717512",-0.0810564545246999,4.22028077709809,-0.398442984467977,0.695800986147593,0.820219611424294,-6.50184952043222,"NS"
"GPR153","GPR153",-0.0661493973091103,7.56439238292733,-0.398418000585281,0.695819015763432,0.820219611424294,-6.50185981732214,"NS"
"HSD17B8","HSD17B8",-0.0600704624239778,8.90917143002102,-0.39832636277364,0.695885147798573,0.820219611424294,-6.50189757963716,"NS"
"ZNF74","ZNF74",-0.070069651307235,6.74115886358888,-0.398323709372754,0.695887062709811,0.820219611424294,-6.50189867292985,"NS"
"KLHL29","KLHL29",0.104717133555065,8.84966285428864,0.398308070886872,0.69589834876445,0.820219611424294,-6.50190511638061,"NS"
"HS3ST6","HS3ST6",0.0981624629878164,8.24002409659154,0.39803732861625,0.696093751042922,0.820409634791663,-6.50201662976215,"NS"
"MCM6","MCM6",-0.179125948120502,8.5876090015404,-0.397710321905293,0.696329790546975,0.820624935577892,-6.5021512183618,"NS"
"ADAMTS19","ADAMTS19",-0.0357587137195123,3.19197407583329,-0.397689519476565,0.696344807220854,0.820624935577892,-6.50215977650881,"NS"
"CD83","CD83",0.191883202870827,6.84211952003155,0.397115186480267,0.696759453373334,0.821073271792359,-6.50239588475661,"NS"
"ABL2","ABL2",0.0768778905709979,6.75989800324256,0.397023401251011,0.696825727995219,0.821111057162416,-6.5024335866901,"NS"
"LOC100130691","LOC100130691",-0.0895588839132984,6.41121736976234,-0.39695007148504,0.696878678459256,0.821133138948408,-6.50246370167796,"NS"
"CCR6","CCR6",0.0354872332565068,2.9724254554194,0.396863443657883,0.69694123337318,0.821166534947871,-6.5024992708803,"NS"
"CLSTN1","CLSTN1",-0.0509440535713548,10.2525978543407,-0.396699944503816,0.697059304102728,0.821263691594438,-6.502566382572,"NS"
"TTC32","TTC32",0.0614135039002122,8.76272265281976,0.396654497289294,0.697092125191796,0.821263691594438,-6.502585032534,"NS"
"GALNT6","GALNT6",-0.140410153829528,6.50064710015526,-0.396456788545842,0.697234913837482,0.821391597228195,-6.50266614099962,"NS"
"NFAM1","NFAM1",0.0466671365908597,5.84414213176186,0.396289387166357,0.697355823212253,0.821453399525938,-6.5027347851456,"NS"
"XM_005261374","XM_005261374",0.0466671365908597,5.84414213176186,0.396289387166357,0.697355823212253,0.821453399525938,-6.5027347851456,"NS"
"NSL1","NSL1",0.0637897276622086,6.11768465264856,0.396156161400593,0.697452054533259,0.821526437302218,-6.50278939504536,"NS"
"RNF111","RNF111",-0.0818179019379226,8.95643650940226,-0.395857598166258,0.69766773147241,0.821740155599214,-6.50291171228353,"NS"
"SPAG9","SPAG9",0.110326060432346,4.99619251773617,0.395425422530112,0.697979975322742,0.822067587599806,-6.50308860868896,"NS"
"KDM2A","KDM2A",-0.0773343174744765,7.32096252826545,-0.395052077153028,0.698249760032212,0.8223170621103,-6.50324127256297,"NS"
"KIAA0087","KIAA0087",-0.0448280926109632,2.73768195127896,-0.39503747386946,0.698260313426799,0.8223170621103,-6.5032472410906,"NS"
"CSH2","CSH2",-0.0527370177506143,3.49579298512495,-0.394863631821173,0.698385949262466,0.82242466657824,-6.503318275709,"NS"
"DNMT1","DNMT1",-0.0701490010998267,8.68670255162247,-0.394732670756253,0.698480600971812,0.822495775132485,-6.50337176825201,"NS"
"PIGW","PIGW",0.0791735458661069,7.61941646171103,0.394429968562084,0.698699397802106,0.822625442711516,-6.5034953439065,"NS"
"ARFGAP1","ARFGAP1",-0.0579548390373619,6.46973026901103,-0.394335801621454,0.698767468432111,0.822625442711516,-6.50353376784041,"NS"
"MAGEA2","MAGEA2",0.0348470632604139,3.40859677906805,0.394293925511866,0.698797740348986,0.822625442711516,-6.50355085210604,"NS"
"MAGEA2B","MAGEA2B",0.0348470632604139,3.40859677906805,0.394293925511866,0.698797740348986,0.822625442711516,-6.50355085210604,"NS"
"SPATA25","SPATA25",0.0612930971593144,4.73965899103338,0.394246183894708,0.698832253039105,0.822625442711516,-6.50357032716446,"NS"
"XM_005260271","XM_005260271",0.0612930971593144,4.73965899103338,0.394246183894708,0.698832253039105,0.822625442711516,-6.50357032716446,"NS"
"VPS26A","VPS26A",0.0519850586692248,2.73831220108602,0.394234047744694,0.698841026441083,0.822625442711516,-6.50357527745027,"NS"
"ANKRD9","ANKRD9",0.156630626909681,6.25312776864517,0.394201019844419,0.698864903021853,0.822625442711516,-6.50358874863946,"NS"
"VPS39","VPS39",0.0648926552236802,7.87673246360571,0.393718954577304,0.699213435691145,0.822995335595276,-6.50378524422247,"NS"
"HS3ST3B1","HS3ST3B1",0.12297187356923,6.8920261305121,0.393392211260711,0.699449710432925,0.82323145567048,-6.50391829479054,"NS"
"NOL11","NOL11",-0.0648288254020422,9.15559495887696,-0.393320333209642,0.699501691213396,0.82323145567048,-6.50394754916392,"NS"
