"gene","logFC","direction","degree","degree_norm","betweenness","closeness","eigenvector","clustering_coeff","module","module_sz","MCC","degree_n","betweenness_n","closeness_n","eigenvector_n","MCC_n","hub_score","hub_rank","is_hub"
"NTF3",-1.12287463406411,"Down",7,0.00813008130081301,0.000143872548099688,0.259571902321375,0.0825680502925313,0.380952380952381,10,50,49,0.0674157303370786,0.000792475377210035,0.595546502938731,0.0825680427612542,0.00592665761205087,0.150449881805265,193,FALSE
"CSF2RB",1.79014425746001,"Up",5,0.00580720092915215,3.0900502580767e-05,0.2654130702836,0.0811337948123636,0.7,1,120,25,0.0449438202247191,0.000170205419742101,0.619693412798989,0.0811337872693126,0.00296332880602544,0.149780910903758,194,FALSE
"COL15A1",3.33938023572895,"Up",10,0.0116144018583043,5.17120373289033e-06,0.231016903675879,0.157754937571603,0.844444444444444,2,91,100,0.101123595505618,2.84839024746591e-05,0.477502477700694,0.157754930657542,0.0122237313248549,0.149726643818237,195,FALSE
"AKAP12",2.69646618395404,"Up",7,0.00813008130081301,0.0124813402154714,0.258947368421053,0.0128041933771244,0.142857142857143,7,128,49,0.0674157303370786,0.0687494238893233,0.592964730955238,0.0128041852731499,0.00592665761205087,0.149572145613368,196,FALSE
"ACKR1",2.97454534786876,"Up",6,0.00696864111498258,0.00878933263950256,0.25043630017452,0.0799929315598412,0.533333333333333,1,120,36,0.0561797752808989,0.0484131948096732,0.557780672031991,0.0799929240074248,0.00432152117545376,0.149337617461088,197,FALSE
"CNR1",1.08788451220443,"Up",11,0.0127758420441347,0.00686565306485633,0.251460280373832,0.0169954292877427,0.309090909090909,7,128,121,0.112359550561798,0.0378172283332004,0.562013722293749,0.0169954212181744,0.0148166440301272,0.14880051328741,198,FALSE
"LYVE1",2.39499959139589,"Up",7,0.00813008130081301,0.000276277538273113,0.262100456621005,0.0567478603256196,0.238095238095238,14,77,49,0.0674157303370786,0.00152178542223317,0.605999339279815,0.0567478525823824,0.00592665761205087,0.147522273046712,199,FALSE
"LGALS1",3.06713236326356,"Up",4,0.00464576074332172,0.00236911918551868,0.266728624535316,0.0637297435794911,0.333333333333333,2,91,16,0.0337078651685393,0.0130495264384875,0.625131806308281,0.0637297358935688,0.0018520805037659,0.147494202862529,200,FALSE
"ABCA1",1.24564130949777,"Up",7,0.00813008130081301,0.0163321334162097,0.249131944444444,0.019621902549926,0.0952380952380952,1,120,49,0.0674157303370786,0.0899602722034748,0.5523885722938,0.0196218945019186,0.00592665761205087,0.147062625389665,201,FALSE
"LY96",2.36656535986557,"Up",4,0.00464576074332172,0.000263199340326833,0.269483568075117,0.0598255194679964,0.166666666666667,11,52,16,0.0337078651685393,0.00144974840066374,0.636520517222928,0.0598255117500239,0.0018520805037659,0.146671144609184,202,FALSE
"GIMAP5",1.70032599184035,"Up",7,0.00813008130081301,0.0161534721659509,0.25050916496945,0.0128461749691005,0.523809523809524,5,75,49,0.0674157303370786,0.0889761745172811,0.558081889125309,0.0128461668654707,0.00592665761205087,0.146649323691438,203,FALSE
"CXCL14",-2.23605856982741,"Down",6,0.00696864111498258,0,0.254884547069272,0.0947746497450962,1,1,120,36,0.0561797752808989,0,0.57616936030433,0.0947746423140242,0.00432152117545376,0.146289059814941,204,FALSE
"DPYSL2",2.26674241925338,"Up",9,0.0104529616724739,0.00933321748119427,0.253533568904594,0.00887837104835145,0.222222222222222,14,77,81,0.0898876404494382,0.0514090084709411,0.5705845272407,0.00887836291214953,0.00987776268675145,0.146127460351996,205,FALSE
"ADAMTS2",1.81584217383637,"Up",9,0.0104529616724739,0.00234741477545134,0.236538461538462,0.115170381927546,0.638888888888889,2,91,81,0.0898876404494382,0.012929974718702,0.500328145590782,0.115170374663904,0.00987776268675145,0.145638779621915,206,FALSE
"LPAR1",1.91389045501565,"Up",8,0.00929152148664344,0.00433601654567514,0.256173757810176,0.0336729554654286,0.357142857142857,7,128,64,0.0786516853932584,0.0238835441021171,0.581498851897929,0.0336729475327676,0.00777873811581677,0.145097153408378,207,FALSE
"C1QB",2.46780571528807,"Up",10,0.0116144018583043,0.0014683449810143,0.251166861143524,0.0424300919889525,0.355555555555556,1,120,100,0.101123595505618,0.00808790320372658,0.560800751231912,0.0424300841281795,0.0122237313248549,0.144933213078858,208,FALSE
"CD99L2",1.13916614098724,"Up",3,0.00348432055749129,0,0.272382157545081,0.052205083531981,1,5,75,9,0.0224719101123595,0,0.648503048645707,0.0522050757514518,0.000987776268675145,0.144833562155639,209,FALSE
"AMPD3",-1.86226140590706,"Down",13,0.0150987224157956,0.00308137635757489,0.246704871060172,0.00763541114556958,0.294871794871795,7,128,169,0.134831460674157,0.0169727645999796,0.542355249743711,0.0076354029991641,0.020743301642178,0.144507635931838,210,FALSE
"ANO1",1.02645874987494,"Up",6,0.00696864111498258,0.0050217419871217,0.260514372163389,0.034213322913474,0.2,6,36,36,0.0561797752808989,0.0276606408106313,0.599442596060568,0.0342133149852489,0.00432152117545376,0.14436356966256,211,FALSE
"GAS6",1.644135324384,"Up",4,0.00464576074332172,0.00085901354746716,0.267557489123679,0.0529190929763011,0.333333333333333,11,52,16,0.0337078651685393,0.004731598168303,0.628558264617818,0.0529190852016332,0.0018520805037659,0.144353778732012,212,FALSE
"MX1",1.23071839144994,"Up",11,0.0127758420441347,0.00684819808069149,0.24342663273961,0.0265037816078989,0.654545454545455,19,15,121,0.112359550561798,0.0377210832009779,0.528803281072552,0.0265037736163855,0.0148166440301272,0.144040866496368,213,FALSE
"PAX6",-1.40059389016042,"Down",7,0.00813008130081301,0.0135840770105976,0.247200689061154,0.0255707777534417,0.0952380952380952,16,32,49,0.0674157303370786,0.0748234927038652,0.544404920743455,0.0255707697542692,0.00592665761205087,0.143628314230144,214,FALSE
"CALD1",2.53224887128555,"Up",9,0.0104529616724739,0.00437428841430789,0.253309796999117,0.0235308479189754,0.444444444444444,6,36,81,0.0898876404494382,0.0240943523065444,0.569659472514361,0.0235308399030569,0.00987776268675145,0.14341001357203,215,FALSE
"HBEGF",-1.40569320436072,"Down",7,0.00813008130081301,0.00191698417007096,0.253533568904594,0.0616799032555408,0.238095238095238,10,50,49,0.0674157303370786,0.0105590870068558,0.5705845272407,0.0616798955527912,0.00592665761205087,0.143233179549895,216,FALSE
"KRT19",3.51898448546452,"Up",7,0.00813008130081301,0.000500548568875413,0.260042283298097,0.0403303542484258,0.476190476190476,14,77,49,0.0674157303370786,0.00275710982512547,0.597491019363931,0.0403303463704159,0.00592665761205087,0.14278417270172,217,FALSE
"CTSK",2.92230703811472,"Up",5,0.00580720092915215,0.00169755160006726,0.264678758069474,0.0395978055788876,0.1,1,120,25,0.0449438202247191,0.00935041369855131,0.616657826259027,0.0395977976948641,0.00296332880602544,0.142702637336637,218,FALSE
"LCP2",1.53130362794186,"Up",9,0.0104529616724739,0.00140933363314597,0.254057244024786,0.0326708824469909,0.361111111111111,11,52,81,0.0898876404494382,0.00776285828877011,0.572749357289265,0.0326708745061037,0.00987776268675145,0.142589698644066,219,FALSE
"ENPEP",1.65033617899454,"Up",4,0.00464576074332172,0.00195142286837085,0.26797385620915,0.0361943900457726,0.333333333333333,1,120,16,0.0337078651685393,0.0107487814328343,0.630279492041283,0.0361943821338102,0.0018520805037659,0.142556520256047,220,FALSE
"ACTN1",2.10419545765239,"Up",8,0.00929152148664344,0.00077661908766554,0.246211038032599,0.0802703275065423,0.428571428571429,2,91,64,0.0786516853932584,0.00427775494752357,0.540313784461437,0.0802703199564031,0.00777873811581677,0.142258456574888,221,FALSE
"ACKR4",2.65616185523617,"Up",6,0.00696864111498258,6.24280202518999e-05,0.252714998532433,0.082574073926285,0.733333333333333,1,120,36,0.0561797752808989,0.000343864549221169,0.567200624377666,0.0825740663950574,0.00432152117545376,0.142123970355659,222,FALSE
"ALOX5",2.19986693723818,"Up",9,0.0104529616724739,0.0147176735676479,0.239299610894942,0.016212718040238,0.111111111111111,3,63,81,0.0898876404494382,0.0810675425314251,0.511742510843212,0.0162127099642444,0.00987776268675145,0.141757633295014,223,FALSE
"ANK2",3.23980465812005,"Up",7,0.00813008130081301,0.00962819921329098,0.254357459379616,0.00767094171622972,0.0952380952380952,12,25,49,0.0674157303370786,0.0530338198925851,0.573990422973153,0.0076709335701159,0.00592665761205087,0.141607512876997,224,FALSE
"NR4A1",-1.77846591443791,"Down",5,0.00580720092915215,0.0029984149615674,0.267225325884544,0.0160797397698668,0.2,5,75,25,0.0449438202247191,0.0165157985945583,0.627185128997311,0.0160797316927815,0.00296332880602544,0.141537561663079,225,FALSE
"LAPTM5",1.73920075904916,"Up",8,0.00929152148664344,0.00647126762313145,0.250072611094975,0.0267647954826613,0.25,11,52,64,0.0786516853932584,0.0356448837419271,0.55627721116976,0.0267647874932906,0.00777873811581677,0.14102346118281,226,FALSE
"PCOLCE",1.76707503318758,"Up",8,0.00929152148664344,2.35290545807283e-06,0.232451403887689,0.13491154012603,0.964285714285714,2,91,64,0.0786516853932584,1.29602183672582e-05,0.483432584065227,0.134911533024445,0.00777873811581677,0.140957500163423,227,FALSE
"CCND2",3.64343629752502,"Up",5,0.00580720092915215,0.00350369969610985,0.262180267965895,0.0302280742758757,0.3,5,75,25,0.0449438202247191,0.0192989960557414,0.606329272841624,0.0302280663149353,0.00296332880602544,0.140752696848609,228,FALSE
"LOXL2",1.96617215143951,"Up",3,0.00348432055749129,0,0.265494912118409,0.0602420351880793,1,2,91,9,0.0224719101123595,0,0.620031740239785,0.060242027473526,0.000987776268675145,0.140746690818869,229,FALSE
"DBN1",1.24259044764547,"Up",6,0.00696864111498258,0.0072353067622346,0.254507833284067,0.0283733679940113,0.133333333333333,7,128,36,0.0561797752808989,0.0398533461133898,0.574612056375857,0.0283733600178455,0.00432152117545376,0.140668011792689,230,FALSE
"IL27RA",1.12984313743786,"Up",5,0.00580720092915215,0.00120439805043695,0.257476076555024,0.0615193827176405,0.6,1,120,25,0.0449438202247191,0.00663403694407165,0.586882530906056,0.0615193750135731,0.00296332880602544,0.140588618378889,231,FALSE
"OSMR",3.10232546080282,"Up",5,0.00580720092915215,0.00232423088350485,0.257476076555024,0.0540636422598489,0.5,1,120,25,0.0449438202247191,0.0128022737517131,0.586882530906056,0.0540636344945767,0.00296332880602544,0.140331117636618,232,FALSE
"AOC3",1.80590194413466,"Up",5,0.00580720092915215,0.00907589850039759,0.253757736516357,0.0305396629153062,0.3,1,120,25,0.0449438202247191,0.0499916501279939,0.571511217784414,0.0305396549569237,0.00296332880602544,0.139989934380015,233,FALSE
"IL11RA",1.22335407375764,"Up",5,0.00580720092915215,0,0.257399103139013,0.0648548739568541,1,1,120,25,0.0449438202247191,0,0.586564329109761,0.0648548662801681,0.00296332880602544,0.139865268884135,234,FALSE
"KLF4",-1.2282539063336,"Down",5,0.00580720092915215,0.00761307779120837,0.256631892697466,0.0247766911231993,0,5,75,25,0.0449438202247191,0.0419341755880828,0.583392743992591,0.024776683117508,0.00296332880602544,0.139602150345785,235,FALSE
"EMCN",2.58800257824063,"Up",6,0.00696864111498258,0.00364047183879336,0.256173757810176,0.0353552204912199,0.2,14,77,36,0.0561797752808989,0.0200523611472517,0.581498851897929,0.0353552125723687,0.00432152117545376,0.13948154441478,236,FALSE
"GGT5",1.22336892711294,"Up",6,0.00696864111498258,0.0113149726952447,0.250290697674419,0.0097507151575153,0.133333333333333,3,63,36,0.0561797752808989,0.0623248658150701,0.557178763224007,0.00975070702847453,0.00432152117545376,0.137951126504781,237,FALSE
"JAM2",2.81020238876372,"Up",6,0.00696864111498258,0.000369308353934818,0.254809115122817,0.0492774611120753,0.6,14,77,36,0.0561797752808989,0.0020342155675767,0.575857530816907,0.049277453307513,0.00432152117545376,0.13753409922967,238,FALSE
"PDE5A",3.20832890650232,"Up",11,0.0127758420441347,0.00231702943128801,0.245929734361611,0.00797548248315284,0.272727272727273,7,128,121,0.112359550561798,0.0127626068824085,0.539150898129347,0.00797547433953903,0.0148166440301272,0.137413034788644,239,FALSE
"PLXNA4",-1.94568133711951,"Down",7,0.00813008130081301,0.00446066956792187,0.254207263064659,0.0154968978709973,0.333333333333333,14,77,49,0.0674157303370786,0.0245701549401827,0.573369523710872,0.0154968897891275,0.00592665761205087,0.137355791277862,240,FALSE
"CEACAM6",2.18539002526946,"Up",2,0.00232288037166086,0.000439176546244352,0.267308289351133,0.0441833535860143,0,14,77,4,0.0112359550561798,0.00241906189710105,0.627528093172008,0.044183345739634,0.000370416100753179,0.137147374393135,241,FALSE
"CLDN4",-1.16325415429572,"Down",9,0.0104529616724739,0.00117483342887565,0.249059878507376,0.0272841769808452,0.527777777777778,14,77,81,0.0898876404494382,0.00647118979266351,0.552090657613443,0.0272841689957381,0.00987776268675145,0.137122283907607,242,FALSE
"CEACAM5",2.38906563146825,"Up",8,0.00929152148664344,0.00315664679366045,0.25050916496945,0.0232509099450358,0.285714285714286,14,77,64,0.0786516853932584,0.0173873674412968,0.558081889125309,0.0232509019268193,0.00777873811581677,0.1370301164005,243,FALSE
"MFAP2",2.13539734339277,"Up",10,0.0116144018583043,0.000100705480648731,0.232639827073764,0.0855968114898562,0.6,2,91,100,0.101123595505618,0.000554703554071509,0.484211510081249,0.0855968039834425,0.0122237313248549,0.136742068889847,244,FALSE
"FAP",1.43991875212306,"Up",2,0.00232288037166086,0.000301397297298475,0.267059553349876,0.0437632286017038,0,7,128,4,0.0112359550561798,0.00166014948662199,0.626499838918714,0.0437632207518747,0.000370416100753179,0.136705916062829,245,FALSE
"CLEC7A",-1.85133154691726,"Down",6,0.00696864111498258,0.0058836438516452,0.251607247223846,0.025579889444869,0.0666666666666667,11,52,36,0.0561797752808989,0.0324081483388432,0.562621271212506,0.0255798814457712,0.00432152117545376,0.136222119490695,246,FALSE
"KRT7",1.8553742958511,"Up",6,0.00696864111498258,0.00111869965631692,0.257014925373134,0.0285148301432816,0.4,14,77,36,0.0561797752808989,0.00616199507017984,0.584976169696611,0.0285148221682771,0.00432152117545376,0.136030856678284,247,FALSE
"IL20RA",-2.45096478949279,"Down",4,0.00464576074332172,0.00111578129753593,0.255945303210464,0.0577166694102434,0.5,1,120,16,0.0337078651685393,0.00614592023515157,0.580554439297217,0.0577166616749592,0.0018520805037659,0.135995393375927,248,FALSE
"CD248",1.42820664461104,"Up",2,0.00232288037166086,0.00232288037166086,0.263544536271809,0.043260050032122,0,2,91,4,0.0112359550561798,0.0127948348942165,0.611969046260424,0.0432600421781623,0.000370416100753179,0.135926058897947,249,FALSE
"PDPN",1.42549175011173,"Up",5,0.00580720092915215,0.00132805890726985,0.258093525179856,0.0346453453626547,0.2,14,77,25,0.0449438202247191,0.00731518275999804,0.589435012941084,0.034645337437976,0.00296332880602544,0.135860536433961,250,FALSE
"ASPN",2.90533029090357,"Up",9,0.0104529616724739,0.00210007735747828,0.231700753498385,0.0872683322672295,0.305555555555556,2,91,81,0.0898876404494382,0.0115675965847544,0.480329456847469,0.0872683247745375,0.00987776268675145,0.13578615626859,251,FALSE
"PLXNA1",1.00612026342828,"Up",8,0.00929152148664344,0.00352723704361447,0.250072611094975,0.0152085684958244,0.321428571428571,14,77,64,0.0786516853932584,0.0194286439183019,0.55627721116976,0.0152085604115876,0.00777873811581677,0.135468967801745,252,FALSE
"AGTR1",1.70590069368214,"Up",5,0.00580720092915215,0.000579784318407421,0.259025270758123,0.0327681693407302,0.1,7,128,25,0.0449438202247191,0.00319355431247402,0.593286772835098,0.0327681614006417,0.00296332880602544,0.135431127515792,253,FALSE
"ADA",1.2602857701414,"Up",9,0.0104529616724739,0.00221860188053981,0.247841105354059,0.0135211534282638,0.166666666666667,7,128,81,0.0898876404494382,0.0122204505681059,0.547052349236834,0.0135211453301749,0.00987776268675145,0.134511869654261,254,FALSE
"ELMO1",1.84284549759854,"Up",7,0.00813008130081301,0.0229108125052054,0.228200371057514,0.00674171992123292,0.142857142857143,11,52,49,0.0674157303370786,0.126196797249123,0.465859162580507,0.00674171176749104,0.00592665761205087,0.13442801190925,255,FALSE
"FGL2",3.04576742880683,"Up",2,0.00232288037166086,0.000232878157206907,0.264191469776005,0.0441408085322199,0,1,120,4,0.0112359550561798,0.00128273397471663,0.614643416371405,0.0441408006854904,0.000370416100753179,0.134334664437709,256,FALSE
"GMPR",1.21810275272551,"Up",10,0.0116144018583043,0.00158624239618367,0.246211038032599,0.00688878938521876,0.4,7,128,100,0.101123595505618,0.00873730296617257,0.540313784461437,0.00688878123268419,0.0122237313248549,0.133857439098153,257,FALSE
"FLNB",1.3413586067261,"Up",7,0.00813008130081301,0.00087111590795714,0.248915871639202,0.0394258899080922,0.285714285714286,2,91,49,0.0674157303370786,0.00479826010500397,0.551495345017136,0.0394258820226575,0.00592665761205087,0.133812375018785,258,FALSE
"PLPP3",2.462513596979,"Up",14,0.016260162601626,0.00841141708791509,0.223927178153446,0.00386276466792295,0.428571428571429,8,28,196,0.146067415730337,0.046331569278927,0.448194133165619,0.00386275649054749,0.0240770465489567,0.133706584242877,259,FALSE
"CD14",1.12918025778074,"Up",4,0.00464576074332172,6.77816164070084e-05,0.257399103139013,0.0456986947290191,0.5,11,52,16,0.0337078651685393,0.000373353101335434,0.586564329109761,0.0456986868950784,0.0018520805037659,0.133639262955696,260,FALSE
"PAPPA",2.63935718947219,"Up",6,0.00696864111498258,4.5136487697003e-05,0.249854904236796,0.0502572520059491,0.533333333333333,10,50,36,0.0561797752808989,0.000248619737302729,0.555377228852113,0.0502572442094299,0.00432152117545376,0.13327687785104,261,FALSE
"AOX1",3.23988973267542,"Up",15,0.0174216027874564,0.00981801795549772,0.218472468916519,0.00110732303802753,0.323809523809524,3,63,225,0.157303370786517,0.0540793750128544,0.425644812017898,0.00110731483803241,0.0276577355229041,0.133158521635641,262,FALSE
"ACKR3",1.18251541759171,"Up",4,0.00464576074332172,0.00112442767201248,0.252937720329025,0.0546689592938504,0.5,1,120,16,0.0337078651685393,0.00619354599117876,0.568121338039897,0.0546689515335474,0.0018520805037659,0.132908756247386,263,FALSE
"NLGN1",1.14363851649098,"Up",8,0.00929152148664344,0.0108158381706488,0.238768718801997,0.00411644171916122,0.178571428571429,7,128,64,0.0786516853932584,0.0595755447953046,0.509547846420485,0.00411643354386821,0.00777873811581677,0.131934049653747,264,FALSE
"BNIP3",1.84596107302131,"Up",4,0.00464576074332172,0.00772333167090663,0.252418645558487,0.014548596041289,0.166666666666667,5,75,16,0.0337078651685393,0.0425414734086664,0.565975525459955,0.0145485879516345,0.0018520805037659,0.131725106498512,265,FALSE
"F13A1",1.92425751123827,"Up",1,0.00116144018583043,0,0.26338329764454,0.0431793933986217,0,2,91,1,0,0,0.611302498983605,0.0431793855439998,0,0.130896376905521,266,FALSE
"GRK5",2.1950135028861,"Up",4,0.00464576074332172,0.000980096740444035,0.256938227394808,0.0268426964725253,0.5,7,128,16,0.0337078651685393,0.00539854575695388,0.584659106537137,0.026842688483794,0.0018520805037659,0.130492057290038,267,FALSE
"PDE1C",1.38172796194615,"Up",13,0.0150987224157956,0.00193483927029021,0.231763122476447,0.00491336286729104,0.346153846153846,7,128,169,0.134831460674157,0.0106574360488952,0.480587285093646,0.00491335469854003,0.020743301642178,0.130346567631483,268,FALSE
"PDE3A",1.83418899273476,"Up",11,0.0127758420441347,0.00276687513752594,0.237386269644334,0.0051261302635485,0.272727272727273,7,128,121,0.112359550561798,0.0152404363950283,0.503832914849891,0.00512612209654411,0.0148166440301272,0.130275133586678,269,FALSE
"GPC3",1.533298443967,"Up",5,0.00580720092915215,0.00277232199934328,0.249059878507376,0.035466912450916,0.1,14,77,25,0.0449438202247191,0.0152704386708642,0.552090657613443,0.0354669045329816,0.00296332880602544,0.130147029969607,270,FALSE
"PREX1",1.32414279204336,"Up",6,0.00696864111498258,0.000766703678829181,0.250655021834061,0.0264983942145116,0.6,7,128,36,0.0561797752808989,0.00422313912635704,0.558684849455339,0.026498386222954,0.00432152117545376,0.1299815342522,271,FALSE
"COL8A1",1.56184234722014,"Up",7,0.00813008130081301,8.05785989330428e-05,0.23039871554723,0.101104179538731,0.714285714285714,2,91,49,0.0674157303370786,0.000443841138757574,0.474946938617468,0.101104172159619,0.00592665761205087,0.129967467972995,272,FALSE
"EPHB3",-1.10957852213001,"Down",5,0.00580720092915215,0.000511621390498666,0.254884547069272,0.0217490079407988,0.4,10,50,25,0.0449438202247191,0.00281810088011525,0.57616936030433,0.021748999910253,0.00296332880602544,0.129728722025089,273,FALSE
"F2R",2.44900170697598,"Up",6,0.00696864111498258,0.00157636845940558,0.245019920318725,0.0432198465790815,0.4,7,128,36,0.0561797752808989,0.00868291558041957,0.535389801406014,0.0432198387247916,0.00432152117545376,0.129558770433516,274,FALSE
"FGFBP1",-1.23474523593436,"Down",5,0.00580720092915215,6.77266142403746e-06,0.243014394580864,0.0706434822861252,0.5,10,50,25,0.0449438202247191,3.73050139698025e-05,0.527099122293935,0.0706434746569583,0.00296332880602544,0.129137410199122,275,FALSE
"GSTM3",1.29975762944778,"Up",10,0.0116144018583043,0.00878339531103554,0.231078904991948,0.00559688071766104,0.311111111111111,3,63,100,0.101123595505618,0.0483804909570018,0.477758786062315,0.00559687255452108,0.0122237313248549,0.129016695280862,276,FALSE
"CASK",1.04563806045178,"Up",7,0.00813008130081301,0.0138617814678476,0.234668847097302,0.00217662250091425,0.238095238095238,7,128,49,0.0674157303370786,0.0763531378475628,0.492599312645714,0.0021766143096971,0.00592665761205087,0.128894290550421,277,FALSE
"FGR",1.02864076282298,"Up",7,0.00813008130081301,0.00289013148286207,0.244324631101022,0.0211618955760197,0.428571428571429,11,52,49,0.0674157303370786,0.0159193540902657,0.532515532736585,0.0211618875406543,0.00592665761205087,0.128587832463327,278,FALSE
"CD53",1.31961639318829,"Up",5,0.00580720092915215,0.00479683936442726,0.247769784172662,0.0215105673024594,0.2,11,52,25,0.0449438202247191,0.0264218374870688,0.546757513315413,0.0215105592699562,0.00296332880602544,0.128519411820637,279,FALSE
"EFEMP2",1.78201054868427,"Up",9,0.0104529616724739,4.36950184222201e-05,0.227236737925574,0.0796616690492039,0.666666666666667,2,91,81,0.0898876404494382,0.000240679870230389,0.461875582151766,0.0796616614940681,0.00987776268675145,0.128308665330451,280,FALSE
"CLDN1",-2.13141752768641,"Down",8,0.00929152148664344,0.000443483205205075,0.242945823927765,0.0253589214883161,0.571428571428571,14,77,64,0.0786516853932584,0.00244278373444593,0.526815656831183,0.0253589134874044,0.00777873811581677,0.128209555512422,281,FALSE
"C1S",4.4953983377851,"Up",9,0.0104529616724739,0.000738707079740543,0.239100249930575,0.0237841795376486,0.416666666666667,1,120,81,0.0898876404494382,0.00406892891936193,0.510918368947729,0.0237841715238097,0.00987776268675145,0.127707374505418,282,FALSE
"PDE7A",-1.2779836295966,"Down",8,0.00929152148664344,0.000469619117399057,0.246351931330472,0.00791206476096164,0.285714285714286,7,128,64,0.0786516853932584,0.00258674494975925,0.540896225813175,0.00791205661682723,0.00777873811581677,0.127565090177767,283,FALSE
"GJB2",-1.66952645205922,"Down",8,0.00929152148664344,0.0143935485122745,0.228139904610493,0.00575019903694579,0.142857142857143,6,36,64,0.0786516853932584,0.0792822045436506,0.4656091992418,0.00575019087506444,0.00777873811581677,0.127414403633918,284,FALSE
"C7",2.6098303059365,"Up",3,0.00348432055749129,0.000480588833725928,0.258947368421053,0.016947044576571,0.333333333333333,14,77,9,0.0224719101123595,0.00264716808258651,0.592964730955238,0.0169470365066055,0.000987776268675145,0.127203724385093,285,FALSE
"ITCH",-1.10711724427338,"Down",3,0.00348432055749129,0.00486852699770083,0.251240151736212,0.0241133235116211,0,6,36,9,0.0224719101123595,0.0268167056184124,0.561103728538282,0.0241133155004842,0.000987776268675145,0.127098687207643,286,FALSE
"NLGN4X",-1.11643281819484,"Down",7,0.00813008130081301,0.0084929577989879,0.238636363636364,0.00410876677817474,0.238095238095238,7,128,49,0.0674157303370786,0.0467807099010882,0.509000701008001,0.00410875860281872,0.00592665761205087,0.126646511492208,287,FALSE
"CD93",3.16812913692302,"Up",3,0.00348432055749129,0.000290201455877408,0.256173757810176,0.0258579560462222,0,14,77,9,0.0224719101123595,0.00159848081688246,0.581498851897929,0.0258579480494071,0.000987776268675145,0.126482993429051,288,FALSE
"GATA3",1.14942486859101,"Up",8,0.00929152148664344,0.00178249586704446,0.23983286908078,0.0185271494579653,0.214285714285714,1,120,64,0.0786516853932584,0.0098183017070958,0.513946956500134,0.0185271414009711,0.00777873811581677,0.125744564623455,289,FALSE
"ETS1",3.81205357757907,"Up",6,0.00696864111498258,0.00414478720311536,0.243909348441926,0.0134765595743712,0.133333333333333,1,120,36,0.0561797752808989,0.0228302191462424,0.530798788242924,0.0134765514759162,0.00432152117545376,0.125521371064287,290,FALSE
"BCL2L11",-1.55609253674943,"Down",4,0.00464576074332172,0.000101197154744217,0.254057244024786,0.0181480056998564,0.5,5,75,16,0.0337078651685393,0.000557411781731556,0.572749357289265,0.0181479976397497,0.0018520805037659,0.12540294247661,291,FALSE
"P2RY12",1.52995073805245,"Up",7,0.00813008130081301,0.0069832249033589,0.234604904632153,0.0225749628821864,0.142857142857143,1,120,49,0.0674157303370786,0.0384648347619268,0.492334979732813,0.022574954858421,0.00592665761205087,0.125343431460458,292,FALSE
"KAT2B",-1.46136002741281,"Down",6,0.00696864111498258,0.0118452180506214,0.235181644359465,0.00457197743882385,0.133333333333333,16,32,36,0.0561797752808989,0.06524555077941,0.494719174520276,0.00457196926727037,0.00432152117545376,0.125007598204662,293,FALSE
"MSR1",1.5366697108175,"Up",4,0.00464576074332172,0.000146640713084506,0.248126801152738,0.040285040454862,0.333333333333333,1,120,16,0.0337078651685393,0.000807722918311509,0.548233392265004,0.0402850325764801,0.0018520805037659,0.12497721868642,294,FALSE
"MGST1",1.46700467576775,"Up",9,0.0104529616724739,0.00725613314747252,0.231078904991948,0.00556499592947933,0.333333333333333,3,63,81,0.0898876404494382,0.039968061517512,0.477758786062315,0.00556498776607763,0.00987776268675145,0.124611447696419,295,FALSE
"GDA",-3.29839951739652,"Down",5,0.00580720092915215,0.00566339252763159,0.245579007415859,0.00608810844018757,0.1,7,128,25,0.0449438202247191,0.0311949651890059,0.537701021666383,0.00608810028108014,0.00296332880602544,0.124578247233443,296,FALSE
"MFAP5",4.35124237019943,"Up",9,0.0104529616724739,0.00235108266080787,0.22515690376569,0.0562581775536151,0.583333333333333,2,91,81,0.0898876404494382,0.0129501780783413,0.45327771811023,0.0562581698063581,0.00987776268675145,0.124450293826224,297,FALSE
"NFATC1",1.06683798932029,"Up",5,0.00580720092915215,0.00408182686259681,0.247769784172662,0.00510219192300254,0.3,7,128,25,0.0449438202247191,0.0224834224830795,0.546757513315413,0.00510218375580164,0.00296332880602544,0.124450053717008,298,FALSE
"MFAP4",2.72861060433986,"Up",10,0.0116144018583043,0.000186498819926887,0.222136222910217,0.0669859048163275,0.466666666666667,2,91,100,0.101123595505618,0.00102726840264468,0.440790470901208,0.0669858971571353,0.0122237313248549,0.124430192658292,299,FALSE
"MFGE8",1.16897602194766,"Up",5,0.00580720092915215,0.00145042482593444,0.245929734361611,0.0269865893905273,0.2,11,52,25,0.0449438202247191,0.00798919582803782,0.539150898129347,0.0269865814029773,0.00296332880602544,0.124406764878221,300,FALSE
"IGFBP4",2.59586411602135,"Up",4,0.00464576074332172,0.00198391341992804,0.24748490945674,0.0297499471059412,0.5,10,50,16,0.0337078651685393,0.0109277451228581,0.545579864576102,0.0297499391410758,0.0018520805037659,0.124363498902468,301,FALSE
"MOCS1",-1.0120949815809,"Down",12,0.0139372822299652,0.0047371025353818,0.224511082138201,0.00365391474314335,0.424242424242424,7,128,144,0.123595505617978,0.0260927964937979,0.45060794440647,0.00365390656405342,0.0176565008025682,0.124321330776973,302,FALSE
