contrast,direction,source,term_id,term,gene_ratio,bg_ratio,pvalue,padj,qvalue,count,genes
C1,Up,GO_BP,GO:0061440,kidney vasculature development,14/1323,31/16355,3.424004482179084e-8,1.4417978563718436e-6,1.0594716439349723e-6,14,EDNRA/PDGFRA/PDGFRB/PDGFD/BMP4/ACTA2/ANGPT1/PKD2/NOTCH2/TEK/PECAM1/NRP1/ANGPT2/AQP1
C1,Up,GO_BP,GO:0007179,transforming growth factor beta receptor signaling pathway,42/1323,211/16355,3.8189486447198914e-8,1.5957330029321884e-6,1.1725873085650065e-6,42,TGFBR2/COL3A1/FERMT2/DAB2/ZEB1/ZEB2/SDCBP/ENG/FBN1/LRRC32/LTBP2/ASPN/PTPRK/ITGA8/TGFB1I1/FUT8/BMP2/COL1A2/PPARG/ACVRL1/FMOD/SLC2A10/SMAD6/PMEPA1/CLDN5/LPXN/TGFB3/SMAD9/TSC22D1/ZNF703/GCNT2/GDF15/NPNT/CITED2/LOX/TGFBR3/TGFBR1/MYOCD/CDH5/LDLRAD4/LRG1/THBS1
C1,Up,GO_BP,GO:0050867,positive regulation of cell activation,63/1323,382/16355,3.891125489186899e-8,1.6134804318521553e-6,1.1856285942142806e-6,63,TGFBR2/FYN/DDR2/TLR4/SH3KBP1/IL33/PTPRJ/MEF2C/LGALS1/AXL/VCAM1/ACTA2/CD47/SVEP1/IL7/ABL1/LRRK2/BCL2/PEAR1/SIRPA/LYN/IL7R/SMARCD3/IL15/FOXO3/HLX/GAS6/IL16/ADA/IL4R/AIF1/TACR1/RUNX3/IL6/CORO1A/MDK/CCL21/PTPRC/CCL19/IL6ST/CCL5/CD86/DPP4/FLNA/GPR183/TYROBP/CCL2/IGF1/HAVCR2/TOX/EFNB2/HLA-DPB1/TSLP/ZBTB16/IGF2/PDCD1LG2/HLA-DMA/THBS1/THY1/HLA-DRB3/WNT5A/CCL3/GATA3
C1,Up,GO_BP,GO:0007266,Rho protein signal transduction,32/1323,138/16355,3.943001210003088e-8,1.6226047403588463e-6,1.1923333802497375e-6,32,DOCK10/COL3A1/EPS8/RHOJ/DOCK11/DLC1/KANK2/RHOBTB1/F2R/AGTR1/TEK/COL1A2/ABL1/LPAR1/LRRK2/NRP1/ARHGAP29/ARHGEF2/ARHGAP20/CDC42EP5/ADRA2A/STARD13/ARHGAP6/TAGAP/MCF2L/CDC42EP3/PRAG1/ABCA1/GNA12/PDPN/STMN1/HEG1
C1,Up,GO_BP,GO:0022409,positive regulation of cell-cell adhesion,57/1323,332/16355,4.180590469838911e-8,1.7074411603131552e-6,1.2546734516524851e-6,57,TGFBR2/ETS1/FYN/PLPP3/LGALS1/PIEZO1/VCAM1/CD47/IL7/ITGA4/ABL1/PODXL/SIRPA/SELE/LYN/IL7R/SMARCD3/MMRN1/IL15/FOXO3/HLX/ITGB2/ADA/GCNT2/IL4R/AIF1/RUNX3/IL6/CORO1A/MDK/CCL21/PTPRC/CITED2/SOX2/CCL19/IL6ST/CCL5/CD86/DPP4/EMILIN2/PDPN/CCL2/IGF1/ALOX5/HAVCR2/EFNB2/HLA-DPB1/ZBTB16/CEACAM6/IGF2/HAS2/PDCD1LG2/HLA-DMA/THY1/HLA-DRB3/WNT5A/GATA3
C1,Up,GO_BP,GO:0051145,smooth muscle cell differentiation,21/1323,68/16355,4.629706364004483e-8,1.876758579796444e-6,1.379092422019246e-6,21,EDNRA/ZEB1/ENG/MEF2C/BMP4/QKI/ITGA8/NOTCH2/TBX3/HEY2/SMARCD3/EFEMP2/SOD2/NPNT/NFATC1/SOX9/HEY1/NFATC4/MYOCD/SGCB/COMP
C1,Up,GO_BP,GO:0051147,regulation of muscle cell differentiation,32/1323,139/16355,4.7311330793328635e-8,1.903667769402675e-6,1.3988660145676584e-6,32,NID1/LAMA2/PRKD1/ZEB1/ENG/MEF2C/BMP4/PIEZO1/FZD7/NOTCH2/BMP2/BCL2/ATP11A/DKK1/HEY2/SMARCD3/CYP26B1/LAMC1/EFEMP2/SOD2/ID2/NFATC1/MSX1/IGF1/EFNB2/HEY1/PROX1/RBM24/MYOCD/IGF2/CEACAM5/TMEM119
C1,Up,GO_BP,GO:0030500,regulation of bone mineralization,23/1323,80/16355,4.800668952625741e-8,1.917443658136987e-6,1.4089889062195676e-6,23,DDR2/SLC8A1/MEF2C/BMP4/GPM6B/OSR2/TWIST1/SRGN/BMP2/ANO6/PTN/ENPP1/CCN1/RFLNB/SOX9/ALOX5/MGP/S1PR1/NELL1/CCR1/TMEM119/COMP/CCL3
C1,Up,GO_BP,GO:0010595,positive regulation of endothelial cell migration,28/1323,112/16355,4.99017771221461e-8,1.978587250565676e-6,1.4539188539929158e-6,28,ETS1/PLPP3/PRKD1/RHOJ/VEGFC/CCBE1/AKT3/ADGRA2/GATA2/ANGPT1/SCARB1/JCAD/TEK/ABL1/ANXA3/SMOC2/NRP1/RRAS/FGFR1/SRPX2/FGF2/TGFBR3/FGF18/PROX1/PRKCA/THBS1/WNT5A/GATA3
C1,Up,GO_BP,GO:0010811,positive regulation of cell-substrate adhesion,30/1323,126/16355,5.527518527652349e-8,2.175759466826635e-6,1.5988062743598553e-6,30,NID1/HACD1/FERMT2/FBLN1/DAB2/CCDC80/PTPRJ/CSF1/FBLN2/TEK/ABL1/PREX1/NRP1/ABI3BP/LIMS2/COL16A1/FN1/ECM2/RRAS/EFEMP2/NPNT/MDK/CCL21/FLNA/CCN1/ITGA5/CEACAM6/HAS2/COL8A1/THY1
C1,Up,GO_BP,GO:0045123,cellular extravasation,22/1323,75/16355,6.287179875021383e-8,2.4569756173464855e-6,1.805451426435523e-6,22,CXCL12/JAM2/IL1R1/PDGFD/JAM3/VCAM1/CD47/ICAM1/ITGA1/PECAM1/ITGA4/SIRPA/SELE/PLVAP/PTGER4/MDK/CCL21/IL27RA/CD99L2/LYVE1/CCL2/THY1
C1,Up,GO_BP,GO:0009612,response to mechanical stimulus,42/1323,215/16355,6.668206549010728e-8,2.5872641410161623e-6,1.9011909198382466e-6,42,MMP2/POSTN/CXCL12/FYN/MAP1B/DDR2/COL1A1/TLR4/ENG/IL33/TNC/SLC8A1/PIEZO1/COL6A1/PKD2/TXNIP/USP53/BNIP3/HABP4/PIEZO2/ITGAM/PTN/TACR1/PTGER4/ATP1A2/ANGPT2/MDK/FGF2/CITED2/TUBA1A/TLR8/PDE2A/AQP1/CXCR4/SERPINE2/SOX9/KCNJ2/MEIS2/COL11A1/CHI3L1/GAP43/THBS1
C1,Up,GO_BP,GO:0002691,regulation of cellular extravasation,16/1323,42/16355,6.770567675931981e-8,2.608349192600179e-6,1.916684779927889e-6,16,CXCL12/IL1R1/PDGFD/JAM3/CD47/ICAM1/ITGA4/SELE/PLVAP/PTGER4/MDK/CCL21/IL27RA/CD99L2/LYVE1/THY1
C1,Up,GO_BP,GO:0048880,sensory system development,66/1323,414/16355,7.02307625557648e-8,2.686573959175453e-6,1.9741664315156423e-6,66,MFAP5/TGFBR2/COL4A1/PDGFRA/C3/RHOJ/ZEB1/WNT2B/SH3PXD2B/FBN1/PDGFRB/FLT1/BMP4/THRB/CLIC4/OSR2/RORB/TWIST1/FZD4/NES/NOTCH2/MITF/SERPINF1/ACVRL1/VIM/NRP1/BCL2/CYP1B1/MFAP2/CHRDL1/TFAP2B/SMARCD3/PITX2/FOXF2/SLC1A1/ITGAM/PRICKLE1/SEMA3A/COL5A1/PTPRM/PXDN/FGF2/CITED2/SOX2/LAMC3/C1QA/INHBA/FOXL2/AQP1/SOX9/EFEMP1/WDPCP/BCL11B/NECTIN3/RBP4/TGFBR1/MEIS2/PROX1/ALDH1A3/COL8A2/PRDM1/COL8A1/THY1/WNT5A/P2RY12/GATA3
C1,Up,GO_BP,GO:0150063,visual system development,65/1323,407/16355,8.244419573209353e-8,3.1317263721449794e-6,2.3012763357828386e-6,65,MFAP5/TGFBR2/COL4A1/PDGFRA/C3/RHOJ/ZEB1/WNT2B/SH3PXD2B/FBN1/PDGFRB/FLT1/BMP4/THRB/CLIC4/OSR2/RORB/TWIST1/FZD4/NES/NOTCH2/MITF/SERPINF1/ACVRL1/VIM/NRP1/BCL2/CYP1B1/MFAP2/CHRDL1/TFAP2B/SMARCD3/PITX2/FOXF2/SLC1A1/ITGAM/PRICKLE1/COL5A1/PTPRM/PXDN/FGF2/CITED2/SOX2/LAMC3/C1QA/INHBA/FOXL2/AQP1/SOX9/EFEMP1/WDPCP/BCL11B/NECTIN3/RBP4/TGFBR1/MEIS2/PROX1/ALDH1A3/COL8A2/PRDM1/COL8A1/THY1/WNT5A/P2RY12/GATA3
C1,Up,GO_BP,GO:0048771,tissue remodeling,37/1323,179/16355,8.890534497481396e-8,3.3537071798832598e-6,2.4643937729860712e-6,37,MMP2/CTSK/EDNRA/DDR2/MEF2C/IGFBP5/AXL/NPR2/CTHRC1/RAC2/RSPO3/F2R/COL6A1/IL7/LEPR/NOTCH2/MITF/PPARG/ACVRL1/TIMP1/IL15/THBS4/PTN/TIE1/CBS/IL6/MDK/RASSF2/FLNA/PDK4/NPR3/S1PR1/PRKCA/NOX4/TNFRSF11B/GPNMB/TMEM119
C1,Up,GO_BP,GO:0060976,coronary vasculature development,17/1323,48/16355,9.285426233080565e-8,3.478512779178871e-6,2.556104266848748e-6,17,PLXND1/PDGFRB/BMP4/GPC3/SGCD/NRP1/SMAD6/HEY2/KCNJ8/DYNC2H1/PRICKLE1/FGF2/TGFBR3/TGFBR1/MYOCD/PRDM1/ABCC9
C1,Up,GO_BP,GO:0050680,negative regulation of epithelial cell proliferation,32/1323,143/16355,9.603449152508775e-8,3.5730093011251827e-6,2.625542839676516e-6,32,DAB2/ZEB1/ENG/MEF2C/FLT1/BMP4/SAV1/PTPRK/GPC3/PPARG/CASK/SERPINF1/ACVRL1/AR/LIMS2/MMRN2/PTPRM/RUNX3/SOX2/RGN/RGCC/TGFBR3/SOX9/CCL2/ALOX5/EFNB2/TGFBR1/SCG2/SFRP2/THBS1/WNT5A/GATA3
C1,Up,GO_BP,GO:0030593,neutrophil chemotaxis,23/1323,83/16355,1.01762825717743e-7,3.7603787027127885e-6,2.7632268895215284e-6,23,JAM3/RAC2/ITGA1/CXCL1/PREX1/TNFAIP6/THBS4/ITGB2/S100A9/C3AR1/FCER1G/MDK/CCL21/S100A8/CCL19/CXCL2/DPP4/ITGA9/SAA1/CXCL8/CXCL6/PDE4B/CCL3
C1,Up,GO_BP,GO:2000351,regulation of endothelial cell apoptotic process,18/1323,54/16355,1.13862012322257e-7,4.1790435873952704e-6,3.0708730492603026e-6,18,ICAM1/AKR1C3/GATA2/ANGPT1/TEK/ITGA4/ABL1/ANO6/FOXO3/GAS6/CD248/RGCC/CCL2/CDH5/SERPINE1/SCG2/THBS1/GATA3
C1,Up,GO_BP,GO:0003279,cardiac septum development,27/1323,110/16355,1.295797933922514e-7,4.7240096490383195e-6,3.4713286933480555e-6,27,TGFBR2/PLXND1/ZFPM2/SLIT3/ENG/BMP4/SAV1/NOTCH2/ANK2/NRP1/SMAD6/TBX3/HEY2/KCNJ8/PARVA/CITED2/FZD1/PDE2A/TGFBR3/CCN1/TGFBR1/HEY1/PROX1/HEG1/PRDM1/WNT5A/GATA3
C1,Up,GO_BP,GO:0035051,cardiocyte differentiation,33/1323,152/16355,1.3051836849396343e-7,4.726505184394729e-6,3.4731624795025218e-6,33,EDNRA/COL14A1/PDGFRA/PDGFRB/SLC8A1/MEF2C/BMP4/VCAM1/FZD7/TWIST1/SGCD/FHL2/BMP2/IRX3/DKK1/TBX3/HEY2/KCNJ8/PITX2/PRICKLE1/PRKG1/SOX17/MYH11/CITED2/INHBA/POPDC1/TGFBR3/IGF1/EFNB2/PROX1/NOX4/MYOCD/SGCB
C1,Up,GO_BP,GO:1905314,semi-lunar valve development,17/1323,49/16355,1.3152498199393786e-7,4.73141524629848e-6,3.476770524370947e-6,17,TGFBR2/ADAMTS5/SLIT3/BMP4/TWIST1/CDH11/NOTCH2/BMP2/AXIN2/SMAD6/TNFRSF1B/HEY2/TIE1/NFATC1/SOX9/HEY1/GATA3
C1,Up,GO_BP,GO:0022604,regulation of cell morphogenesis,45/1323,244/16355,1.3482343722243936e-7,4.818163888107175e-6,3.5405157475587955e-6,45,FERMT2/EPS8/FYN/PLXND1/RHOJ/SH3KBP1/DLC1/PALMD/FZD4/PALM2AKAP2/FMNL2/SYNE3/ENPP2/PLEKHO1/ATP10A/PLXNC1/LPAR1/MSN/FN1/EPB41L3/ITGA7/FMNL3/RHOQ/RNF157/CDC42EP5/DBN1/PARVA/ITGB2/FGD5/CDC42EP3/TPM1/CORO1A/FGR/PRAG1/PLXNA1/POPDC1/MYH10/GNA12/CXCR4/PDPN/WDPCP/CCL2/COCH/WNT5A/CCL3
C1,Up,GO_BP,GO:0070098,chemokine-mediated signaling pathway,24/1323,91/16355,1.508280696441937e-7,5.354889374557256e-6,3.934915996496611e-6,24,CXCL12/SLIT3/ACKR4/CCL14/CXCL1/ACKR1/CCL23/LYN/CMKLR1/STK39/CCL21/CCL19/CCL18/CXCL2/CCL5/CXCR4/CCL2/CXCL8/CXCL6/ACKR3/CCR1/CCL3/CCL3L1/CCL3L3
C1,Up,GO_BP,GO:0048662,negative regulation of smooth muscle cell proliferation,18/1323,55/16355,1.565398376363499e-7,5.521587000263979e-6,4.057409872296916e-6,18,MEF2C/BMP4/IGFBP5/IGFBP3/ANG/BMP2/PPARG/OGN/TGFB3/EFEMP2/PPARGC1A/AIF1/PRKG1/APOD/SOD2/TPM1/GNA12/MYOCD
C1,Up,GO_BP,GO:1902903,regulation of supramolecular fiber organization,62/1323,388/16355,1.6075114727568843e-7,5.633549883880901e-6,4.139683195038442e-6,62,CXCL12/FERMT2/EPS8/PRKD1/MAP1B/AEBP1/ADD3/DLC1/KANK2/LIMCH1/TNXB/CD47/SNCA/SPTBN1/COL6A1/SVIL/HSPG2/KIRREL1/COTL1/CFL2/TMSB15B/SYNPO2/ABL1/LPAR1/CCDC88A/PREX1/NRP1/PIK3R1/LMOD1/MID1/ARHGEF2/CLIP3/TGFB3/CCN2/CDC42EP5/HCLS1/PAK3/CCDC88C/EFEMP2/GMFG/ARHGAP6/DNAI3/TACR1/CDC42EP3/PTGER4/LIMA1/PLEKHH2/TPM1/CORO1A/CCL21/SYNPO/MAP1A/DAAM2/FLNA/RGCC/NAV3/STMN1/TGFBR1/S1PR1/PROX1/CDH5/PLEKHG2
C1,Up,GO_BP,GO:0060395,SMAD protein signal transduction,23/1323,85/16355,1.6411743576666803e-7,5.714653276182953e-6,4.199280137835392e-6,23,TGFBR2/RBPMS/DAB2/ENG/BMP4/SPTBN1/RUNX2/BMP2/PPARG/ACVRL1/SMAD6/DKK1/PMEPA1/TGFB3/HFE/SMAD9/GDF15/MAGI2/INHBA/TGFBR3/TGFBR1/LDLRAD4/BMPER
C1,Up,GO_BP,GO:0001934,positive regulation of protein phosphorylation,67/1323,433/16355,1.7735946331955118e-7,6.136411495234407e-6,4.50919936243874e-6,67,FERMT2/FYN/PLPP3/DDR2/C3/CCND2/DAB2/VEGFC/TLR4/FBN1/PDGFRB/PTPRJ/FLT1/BMP4/LIMCH1/PIK3R3/SNCA/NTRK3/ANGPT1/ENPP2/GFRA1/LEPR/PDE5A/BMP2/TEK/AXIN2/PECAM1/ABL1/CCDC88A/LRRK2/NRP1/NIBAN1/TCIM/ARHGEF2/CLIP3/MMD/LYN/LCP2/RARRES2/FAXDC2/IL15/HCLS1/THBS4/ADRA2A/GAS6/FGFR1/IL6/FGF2/DIPK2A/PTPRC/CCL19/RASSF2/CEMIP/RGCC/CCN1/FAM20A/IGF1/FGF18/PROX1/ITGA5/NOX4/CHI3L1/SFRP2/THBS1/GPNMB/TMEM119/WNT5A
C1,Up,GO_BP,GO:0050918,positive chemotaxis,20/1323,67/16355,1.8063303626741153e-7,6.173009257716077e-6,4.536092377579134e-6,20,CXCL12/VEGFC/PTPRJ/BMP4/NTRK3/ANGPT1/NRP1/PGF/IL16/CORO1A/ANGPT2/FGF2/F3/CCL5/CXCL8/S1PR1/SCG2/GPNMB/WNT5A/CCL3
C1,Up,GO_BP,GO:0045807,positive regulation of endocytosis,33/1323,154/16355,1.806900721606878e-7,6.173009257716077e-6,4.536092377579134e-6,33,C3/DAB2/RAB27A/PTPRJ/AXL/CD47/SNCA/RAB31/GATA2/ANGPT1/GPC3/LRRK2/ANO6/DOCK2/PTX3/SIRPA/SELE/CLIP3/HFE/IL15/GAS6/FCER1G/MAGI2/CCL21/PTPRC/CCL19/CCL2/CD14/FCGR2A/SERPINE1/PLA2G5/NLGN1/WNT5A
C1,Up,GO_BP,GO:0003176,aortic valve development,16/1323,45/16355,2.082572998934022e-7,7.070335331381005e-6,5.195471586814349e-6,16,TGFBR2/ADAMTS5/SLIT3/BMP4/TWIST1/CDH11/BMP2/AXIN2/SMAD6/TNFRSF1B/HEY2/TIE1/NFATC1/SOX9/HEY1/GATA3
C1,Up,GO_BP,GO:1990266,neutrophil migration,26/1323,106/16355,2.2376335663328356e-7,7.549581075975132e-6,5.54763418341557e-6,26,IL1R1/JAM3/RAC2/ITGA1/PECAM1/CXCL1/PREX1/TNFAIP6/THBS4/ITGB2/S100A9/C3AR1/FCER1G/MDK/CCL21/S100A8/CCL19/CXCL2/DPP4/CD99L2/ITGA9/SAA1/CXCL8/CXCL6/PDE4B/CCL3
C1,Up,GO_BP,GO:0071772,response to BMP,34/1323,163/16355,2.336443446770364e-7,7.78623362138443e-6,5.721532806040181e-6,34,ENG/FBN1/BMP4/GREM2/FSTL1/RUNX2/GPC3/FOXD1/NOTCH2/BMP2/ABL1/PPARG/ACVRL1/CHRDL1/SMAD6/DKK1/TFAP2B/ARK2C/HFE/TNFAIP6/FST/SMAD9/FZD1/MSX1/TGFBR3/CCN1/SOX9/ZNF423/CDH5/BMPER/SFRP2/COMP/WNT5A/GATA3
C1,Up,GO_BP,GO:0071773,cellular response to BMP stimulus,34/1323,163/16355,2.336443446770364e-7,7.78623362138443e-6,5.721532806040181e-6,34,ENG/FBN1/BMP4/GREM2/FSTL1/RUNX2/GPC3/FOXD1/NOTCH2/BMP2/ABL1/PPARG/ACVRL1/CHRDL1/SMAD6/DKK1/TFAP2B/ARK2C/HFE/TNFAIP6/FST/SMAD9/FZD1/MSX1/TGFBR3/CCN1/SOX9/ZNF423/CDH5/BMPER/SFRP2/COMP/WNT5A/GATA3
C1,Up,GO_BP,GO:0048251,elastic fiber assembly,8/1323,11/16355,2.3753281410864915e-7,7.867550281940137e-6,5.781286464056467e-6,8,COL3A1/FBLN5/TNXB/MFAP4/THSD4/EFEMP2/MYH11/LOX
C1,Up,GO_BP,GO:0001952,regulation of cell-matrix adhesion,28/1323,120/16355,2.391101470247112e-7,7.871795870534735e-6,5.784406236157607e-6,28,POSTN/FERMT2/PTPRJ/DLC1/LIMCH1/CSF1/GPM6B/PEAK1/TEK/ABL1/CASK/ACVRL1/NRP1/BCL2/PIK3R1/COL16A1/EPHA3/RRAS/EFEMP2/ARHGAP6/APOD/FAM107A/CCL21/WDPCP/SERPINE1/CEACAM6/THBS1/THY1
C1,Up,GO_BP,GO:0048745,smooth muscle tissue development,12/1323,26/16355,2.4742385229500556e-7,8.09642388955705e-6,5.94946891504541e-6,12,COL3A1/ENG/BMP4/NPR2/MYLK/ITGA8/PKD2/TFAP2B/EFEMP2/TNN/SOX9/PROX1
C1,Up,GO_BP,GO:0032496,response to lipopolysaccharide,56/1323,341/16355,2.5522731403978825e-7,8.263285013143658e-6,6.072082933462668e-6,56,PTGFR/IRAK3/GBP2/PLSCR4/TLR4/MIR224/MEF2C/AXL/AKAP12/VCAM1/SNCA/LY96/SCARB1/F2R/COL6A1/CXCL1/ABL1/ADH5/VIM/FMO1/SMAD6/TNFRSF1B/SIRPA/CSF2RB/SELE/KCNJ8/LYN/MRC1/GCH1/CNR1/PTPN22/PTGER4/SOD2/IL6/S100A8/PTGER2/SLPI/IL10RA/CXCL2/ABCA1/PENK/CD86/MMP3/CD68/DIO2/CCL2/CXCL8/HAVCR2/CXCL6/PRKCA/CD14/PDE4B/SERPINE1/MAOB/PDCD1LG2/WNT5A
C1,Up,GO_BP,GO:1990868,response to chemokine,25/1323,100/16355,2.570867391791749e-7,8.263285013143658e-6,6.072082933462668e-6,25,CXCL12/SLIT3/ACKR4/CCL14/CXCL1/ACKR1/CCL23/LYN/CMKLR1/STK39/CCL21/LOX/CCL19/CCL18/CXCL2/CCL5/CXCR4/CCL2/CXCL8/CXCL6/ACKR3/CCR1/CCL3/CCL3L1/CCL3L3
C1,Up,GO_BP,GO:1990869,cellular response to chemokine,25/1323,100/16355,2.570867391791749e-7,8.263285013143658e-6,6.072082933462668e-6,25,CXCL12/SLIT3/ACKR4/CCL14/CXCL1/ACKR1/CCL23/LYN/CMKLR1/STK39/CCL21/LOX/CCL19/CCL18/CXCL2/CCL5/CXCR4/CCL2/CXCL8/CXCL6/ACKR3/CCR1/CCL3/CCL3L1/CCL3L3
C1,Up,GO_BP,GO:0035107,appendage morphogenesis,32/1323,149/16355,2.6176011190447397e-7,8.315093145409957e-6,6.110152935314037e-6,32,COL3A1/RECK/BMP4/PRRX1/OSR2/NPR2/TWIST1/COL6A1/RUNX2/GPC3/CIBAR1/NOTCH2/FRAS1/DKK1/TBX3/TFAP2B/ARK2C/CYP26B1/DYNC2H1/PRICKLE1/FGFR1/MAP3K20/AFF3/MSX1/GNA12/SOX9/WDPCP/HOXD10/ZBTB16/CRABP2/SFRP2/WNT5A
C1,Up,GO_BP,GO:0035108,limb morphogenesis,32/1323,149/16355,2.6176011190447397e-7,8.315093145409957e-6,6.110152935314037e-6,32,COL3A1/RECK/BMP4/PRRX1/OSR2/NPR2/TWIST1/COL6A1/RUNX2/GPC3/CIBAR1/NOTCH2/FRAS1/DKK1/TBX3/TFAP2B/ARK2C/CYP26B1/DYNC2H1/PRICKLE1/FGFR1/MAP3K20/AFF3/MSX1/GNA12/SOX9/WDPCP/HOXD10/ZBTB16/CRABP2/SFRP2/WNT5A
C1,Up,GO_BP,GO:0030510,regulation of BMP signaling pathway,26/1323,107/16355,2.7313768787054076e-7,8.626069305306845e-6,6.338666538586845e-6,26,ENG/FBN1/BMP4/GREM2/FSTL1/GPC3/FOXD1/NOTCH2/ABL1/PPARG/ACVRL1/CHRDL1/SMAD6/DKK1/TFAP2B/ARK2C/TNFAIP6/FST/FZD1/MSX1/CCN1/ZNF423/CDH5/BMPER/SFRP2/WNT5A
C1,Up,GO_BP,GO:0033631,cell-cell adhesion mediated by integrin,10/1323,18/16355,2.777552834795614e-7,8.721194796884264e-6,6.408567295129279e-6,10,PLPP3/PIEZO1/VCAM1/ITGA4/PODXL/ADA/NPNT/CCL5/DPP4/ITGA5
C1,Up,GO_BP,GO:0051149,positive regulation of muscle cell differentiation,20/1323,69/16355,3.080692494614253e-7,9.617426224565875e-6,7.067142129205836e-6,20,NID1/LAMA2/PRKD1/ENG/MEF2C/BMP4/PIEZO1/NOTCH2/BCL2/ATP11A/SMARCD3/CYP26B1/LAMC1/EFEMP2/SOD2/IGF1/EFNB2/PROX1/RBM24/MYOCD
C1,Up,GO_BP,GO:0003197,endocardial cushion development,17/1323,52/16355,3.5158412927440905e-7,1.0887337452281578e-5,8.000306879127927e-6,17,TGFBR2/ADAMTS5/ENG/BMP4/DCHS1/TWIST1/BMP2/ACVRL1/DKK1/TBX3/HEY2/CITED2/MSX1/SOX9/TGFBR1/HEY1/RBM24
C1,Up,GO_BP,GO:0045165,cell fate commitment,49/1323,285/16355,3.5361535313182913e-7,1.0887337452281578e-5,8.000306879127927e-6,49,EDNRA/WNT2B/MEF2C/LGALS1/BMP4/TNXB/PRRX1/FZD7/GATA2/RUNX2/ZNF521/TGFB1I1/IL7/NOTCH2/BMP2/MITF/PPARG/NRP1/BCL2/CD69/EYA2/DKK1/TBX3/HEY2/ARHGEF2/CYP26B1/SOX5/BHLHE22/FGFR1/IL6/ID2/SOX17/FGF2/SOX2/IL6ST/TAL1/EBF2/PDPN/SOX9/BCL11B/TOX/HOXD10/TGFBR1/PROX1/PRDM1/SFRP2/GAP43/WNT5A/GATA3
C1,Up,GO_BP,GO:0016055,Wnt signaling pathway,68/1323,450/16355,3.5476044349297487e-7,1.0887337452281578e-5,8.000306879127927e-6,68,NID1/RBMS3/EDNRA/FERMT2/PLPP3/DAB2/ZEB2/COL1A1/WNT2B/MIR224/GRB10/RECK/IGFBP4/ADGRA2/FZD7/CTHRC1/GRK5/FZD4/RSPO3/HHEX/COL6A1/CPE/BICC1/TGFB1I1/GPC3/FOXD1/PKD2/BMP2/MITF/AXIN2/ABL1/LRRK2/AMOTL1/DKK1/ROR1/DKK2/AMOTL2/ANKRD6/PRICKLE2/FOXO3/TBL1X/SOX10/TMEM237/CCDC88C/PRICKLE1/KLF15/CMAHP/SHISA2/ZNF703/SOX17/MAGI2/MDK/FGF2/SOX2/FZD1/CDK14/DACT1/DAAM2/TNN/SOX9/APCDD1/FRZB/SOX7/NFATC4/WIF1/SFRP2/WNT5A/GATA3
C1,Up,GO_BP,GO:0043535,regulation of blood vessel endothelial cell migration,25/1323,102/16355,3.865156030799843e-7,1.1795240201856599e-5,8.667458112828507e-6,25,ETS1/PRKD1/RHOJ/VEGFC/MEF2C/AKT3/GATA2/ANGPT1/MEOX2/JCAD/ABL1/PPARG/ACVRL1/NRP1/MMRN2/STARD13/FGFR1/SRPX2/ANGPT2/FGF2/RGCC/TGFBR3/FGF18/PRKCA/THBS1
C1,Up,GO_BP,GO:0030324,lung development,38/1323,197/16355,3.895715657204502e-7,1.1822082374265281e-5,8.68718245934694e-6,38,TGFBR2/COL3A1/PDGFRA/ZFPM2/WNT2B/FBN1/CCBE1/TNC/BMP4/IGFBP5/THRB/SAV1/COL6A1/GPC3/ADAMTS2/BMP2/CRISPLD2/TGFB3/CCN2/ADA/KLF2/TMEM38B/CTSZ/FGFR1/FGF2/HSD11B1/LOX/PDPN/SOX9/RBP4/FGF18/PROX1/PLOD3/MYOCD/HEG1/CHI3L1/RCN3/WNT5A
C1,Up,GO_BP,GO:0072006,nephron development,33/1323,159/16355,3.9533823000923576e-7,1.1930429252278714e-5,8.766798644415334e-6,33,NID1/EDNRA/PDGFRA/WNT2B/PDGFRB/MEF2C/PDGFD/BMP4/ACTA2/DCHS1/ANGPT1/GPC3/FOXD1/PKD2/NOTCH2/BMP2/TEK/PECAM1/PODXL/BCL2/IRX3/TFAP2B/KLF15/MAGI2/NPNT/ANGPT2/ENPEP/FGF2/POU3F3/AQP1/IRX1/SOX9/GATA3
C1,Up,GO_BP,GO:0030509,BMP signaling pathway,32/1323,152/16355,4.2153219573604316e-7,1.2650623686398819e-5,9.296016785292676e-6,32,ENG/FBN1/BMP4/GREM2/FSTL1/RUNX2/GPC3/FOXD1/NOTCH2/BMP2/ABL1/PPARG/ACVRL1/CHRDL1/SMAD6/DKK1/TFAP2B/ARK2C/HFE/TNFAIP6/FST/SMAD9/FZD1/MSX1/TGFBR3/CCN1/ZNF423/CDH5/BMPER/SFRP2/COMP/WNT5A
C1,Up,GO_BP,GO:0045598,regulation of fat cell differentiation,29/1323,131/16355,4.821049529945924e-7,1.4388978597069375e-5,1.0573406487886028e-5,29,FERMT2/MEDAG/ZFPM2/SAV1/RUNX1T1/GATA2/LMO3/TGFB1I1/BMP2/AXIN2/TRIO/PPARG/ID4/LPL/CCDC3/RARRES2/CMKLR1/TRIB2/SOD2/IL6/ID2/SULT1E1/ENPP1/FRZB/ALOX5/ZBTB16/WIF1/SFRP2/WNT5A
