Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,status,contrast
WAC,-0.4140187871608587,7.080457884976051,-3.3674924105084894,0.004124928770136287,0.01466111955291147,-2.6390933538449666,NS,C1
UBXN6,-0.5433562354664163,7.933531435222387,-3.3670740924425613,0.004128503177615493,0.014671651357584699,-2.639946164642362,NS,C1
ANGPTL2,1.0917439896671501,7.853185930245155,3.366299182301517,0.004135132710880744,0.014693035577580994,-2.641525908347357,Up,C1
MRPS25,-0.5559001304862292,8.024838075675886,-3.3658537890581464,0.0041389479472346,0.014702238956567245,-2.642433870767893,NS,C1
XM_006713298,-0.5559001304862292,8.024838075675886,-3.3658537890581464,0.0041389479472346,0.014702238956567245,-2.642433870767893,NS,C1
LINC00029,-0.3040377437736499,4.8093677696182375,-3.3653626817900406,0.004143158832255083,0.014713379788700473,-2.6434350045750232,NS,C1
EBAG9,-0.35297097929674415,9.08125422396117,-3.3653450248321457,0.004143310307133843,0.014713379788700473,-2.6434709983199554,NS,C1
CTSD,-0.3591036501751663,8.101018125705764,-3.3644773253034765,0.004150760893269193,0.014737432849024864,-2.6452397728647865,NS,C1
CCDC22,-0.35042744274652105,7.310387465330464,-3.3644132392665687,0.004151311702868807,0.014737432849024864,-2.645370407419807,NS,C1
G3BP2,-0.5601387588789581,8.22063769043029,-3.3637261355286947,0.004157221827703443,0.014751868466667362,-2.6467709945588647,NS,C1
XM_005263382,-0.5601387588789581,8.22063769043029,-3.3637261355286947,0.004157221827703443,0.014751868466667362,-2.6467709945588647,NS,C1
XM_005263386,-0.5601387588789581,8.22063769043029,-3.3637261355286947,0.004157221827703443,0.014751868466667362,-2.6467709945588647,NS,C1
SNORD77,0.9699472674301273,10.902606648896727,3.3630129629485097,0.004163365042683105,0.014771483777454528,-2.6482246775546203,NS,C1
TSR2,-0.2932225905347057,8.103697055057106,-3.362773494850619,0.004165429828817693,0.014776625295785143,-2.6487127834491275,NS,C1
PLA2G2D,-0.43770415180361155,4.850158028757431,-3.3620023900296565,0.004172085519894189,0.014798048861903404,-2.650284486802982,NS,C1
TXNDC16,0.48529947930223916,7.183234871679807,3.36159764097143,0.004175583294320965,0.014807304221254723,-2.651109445605896,NS,C1
TTC7A,-0.6633922811411148,4.709677205454034,-3.3614863357877947,0.004176545686938358,0.014807304221254723,-2.6513363051647065,NS,C1
XM_005264440,-0.6633922811411148,4.709677205454034,-3.3614863357877947,0.004176545686938358,0.014807304221254723,-2.6513363051647065,NS,C1
SEZ6,-0.4661082513940764,5.099604766221781,-3.3613166847037346,0.004178012988127038,0.014810318673907127,-2.6516820818922398,NS,C1
SNORD47,0.8995569526959599,10.814393977248928,3.360439319136322,0.004185609458317249,0.014835055850344153,-2.6534702572816133,NS,C1
GCC2,0.5220437983543658,7.9785072682657665,3.3599720790776315,0.0041896605587280365,0.014845029927751748,-2.6544225210521395,NS,C1
NR_028063,0.5220437983543658,7.9785072682657665,3.3599720790776315,0.0041896605587280365,0.014845029927751748,-2.6544225210521395,NS,C1
RANBP6,-0.5165445798976975,8.693087373937187,-3.359121382103221,0.0041970463603690725,0.014869004685103833,-2.6561562450808074,NS,C1
COL11A1,1.4963369596980267,3.520566400408346,3.358919082675046,0.004198804642480563,0.014873038522552904,-2.656568522972747,Up,C1
MUC19,-0.35006613542070175,3.545139278470613,-3.358547385422293,0.0042020371542319575,0.014882292426719117,-2.657326017423207,NS,C1
FCGR2A,1.3788035673835317,5.593687590284268,3.3583817163408836,0.004203478714069297,0.01488520154840532,-2.6576636362183574,Up,C1
C12orf60,-0.7718994600836533,4.584767929094186,-3.3572896232589575,0.004212993822833701,0.014914495241246975,-2.659889164922472,NS,C1
XM_005253323,-0.7718994600836533,4.584767929094186,-3.3572896232589575,0.004212993822833701,0.014914495241246975,-2.659889164922472,NS,C1
RRAD,1.1095892765314836,5.305901193998279,3.3570997414466905,0.0042146503974538705,0.01491649965122446,-2.6602761062056848,Up,C1
TTLL7,0.9294099265588831,4.263787226414726,3.357082258035609,0.004214802959528551,0.01491649965122446,-2.660311733755072,NS,C1
KANK1,0.6608185150165742,9.379668524122058,3.3566732830755726,0.004218373286270804,0.0149247340237429,-2.661145131947489,NS,C1
XM_005251415,0.6608185150165742,9.379668524122058,3.3566732830755726,0.004218373286270804,0.0149247340237429,-2.661145131947489,NS,C1
FAM241B,-0.5803501244521359,6.606094879846526,-3.356148083803151,0.004222962659194497,0.014938769306703953,-2.6622153476053274,NS,C1
TSPOAP1,-0.4579453444827202,6.185397733988572,-3.3556805893268304,0.004227051967622817,0.014951031731046692,-2.663167956135217,NS,C1
MSH3,-0.40426780651202954,7.444158342798657,-3.355560859375476,0.004228099913631643,0.014952534864739459,-2.663411925524784,NS,C1
MLF2,-0.4723790212504966,8.078410353916658,-3.355143744397888,0.004231752765730258,0.014961044319201304,-2.664261855865627,NS,C1
NR_026581,-0.4723790212504966,8.078410353916658,-3.355143744397888,0.004231752765730258,0.014961044319201304,-2.664261855865627,NS,C1
SLAIN2,-0.6468014067282635,4.445387433867642,-3.354826381038646,0.0042345341544618945,0.014968672868246597,-2.664908518113945,NS,C1
MAP3K21,-0.36584720677340243,6.306704280634989,-3.3546708257229056,0.004235898113537673,0.014971289430294688,-2.6652254757233402,NS,C1
LYSET,-0.4448668518383059,8.886093254123532,-3.3543582851996416,0.004238639891278618,0.014978774244768756,-2.665862298085644,NS,C1
UBE2O,-0.34841218696433796,6.83077489884762,-3.354064460969761,0.004241219089952453,0.014985682407925626,-2.6664609769576977,NS,C1
EXOSC5,-0.4486173551687518,8.053568443945501,-3.3539050256354783,0.004242619272120531,0.014988423280753163,-2.666785829806356,NS,C1
RBM22,-0.5152676602504638,6.5550402214671335,-3.3537412143795926,0.0042440583633258314,0.014989094884718453,-2.6671195963719985,NS,C1
XM_005268479,-0.5152676602504638,6.5550402214671335,-3.3537412143795926,0.0042440583633258314,0.014989094884718453,-2.6671195963719985,NS,C1
KIAA1549,0.48629178108280335,4.2133970378425865,3.3534050319854134,0.004247013266369155,0.014997324175282104,-2.667804562969195,NS,C1
ATP5MC3,-0.30336215395367994,11.715281882297317,-3.3533138173254775,0.004247815358229517,0.014997950018862144,-2.667990409767487,NS,C1
PCK1,-2.062472161933993,7.355578788419809,-3.352581558771285,0.00425425990455868,0.015018494812357324,-2.669482335499702,Down,C1
MRPL54,-0.4218281949223517,9.496682985242604,-3.3510212138958972,0.004268024841484978,0.015064872389018005,-2.6726612723568914,NS,C1
IBTK,-0.7156275466154085,9.251164395619552,-3.3506190956429536,0.004271579395360086,0.015075201977272868,-2.673480485084963,NS,C1
UQCRFS1,-0.33004444119446674,11.562272397179338,-3.3503909109419476,0.0042735977606571125,0.015080107828769776,-2.6739453465087593,NS,C1
GTF2H1,-0.9889670421261645,6.096211331189859,-3.349751687910385,0.004279256942943506,0.015089339748287496,-2.6752475571660232,NS,C1
WDR20,-0.7961419175186197,4.9773914682569,-3.3496693948490384,0.004279986043093962,0.015089339748287496,-2.675415200103382,NS,C1
XM_006720309,-0.7961419175186197,4.9773914682569,-3.3496693948490384,0.004279986043093962,0.015089339748287496,-2.675415200103382,NS,C1
XM_006720315,-0.7961419175186197,4.9773914682569,-3.3496693948490384,0.004279986043093962,0.015089339748287496,-2.675415200103382,NS,C1
XM_006720317,-0.7961419175186197,4.9773914682569,-3.3496693948490384,0.004279986043093962,0.015089339748287496,-2.675415200103382,NS,C1
XM_006720320,-0.7961419175186197,4.9773914682569,-3.3496693948490384,0.004279986043093962,0.015089339748287496,-2.675415200103382,NS,C1
FBXO31,0.504815781759298,8.24449036932393,3.349333099440648,0.004282966838341511,0.015097631084428395,-2.6761002765551094,NS,C1
HENMT1,-0.7336692084464334,6.959644686373843,-3.349129688241007,0.004284770800676043,0.015100130899841926,-2.6765146461484033,NS,C1
TNFSF18,-0.5232839107025535,3.9252421640271926,-3.3491112636854092,0.004284934237097882,0.015100130899841926,-2.676552178687772,NS,C1
TMEM92,0.4166838368054604,6.42646166653458,3.3490256283974693,0.004285693952849185,0.01510059105347712,-2.676726625367891,NS,C1
SLC19A1,-0.3854182858925821,6.519209038874321,-3.3486127789741307,0.004289358438480499,0.015111284491473498,-2.6775676271732367,NS,C1
P3H1,0.6159491231185674,7.07687042691218,3.3484523235817316,0.004290783494933488,0.015113459464065749,-2.6778944814362253,NS,C1
CABLES2,-0.43359671961123514,7.080608432486666,-3.348401479345014,0.004291235157387221,0.015113459464065749,-2.67799805277121,NS,C1
FOXN4,-0.40892882183563284,4.266313830656804,-3.347818385367953,0.004296418314515088,0.015129494187938842,-2.6791858174597385,NS,C1
GID4,-0.6612292986110493,5.155426902674035,-3.3475696722789503,0.004298631034554255,0.015130038467977096,-2.6796924378132996,NS,C1
XM_005256799,-0.6612292986110493,5.155426902674035,-3.3475696722789503,0.004298631034554255,0.015130038467977096,-2.6796924378132996,NS,C1
ARB2A,-0.5540386844678524,6.046617849316472,-3.3474467889979924,0.0042997247058608355,0.015130038467977096,-2.6799427449750413,NS,C1
XM_005272104,-0.5540386844678524,6.046617849316472,-3.3474467889979924,0.0042997247058608355,0.015130038467977096,-2.6799427449750413,NS,C1
XM_005272107,-0.5540386844678524,6.046617849316472,-3.3474467889979924,0.0042997247058608355,0.015130038467977096,-2.6799427449750413,NS,C1
EN1,-0.27853085682422707,2.9100197615307555,-3.3473051884556067,0.004300985305637894,0.015132239057188338,-2.680231176609821,NS,C1
PPP1R9B,-0.3395438078731816,5.914596381831201,-3.347181686677906,0.0043020850812442325,0.015132239057188338,-2.6804827407155773,NS,C1
CD209,0.8889088497341007,5.826306018123073,3.3471641292442014,0.004302241451806233,0.015132239057188338,-2.680518503816397,NS,C1
ZNF776,-0.4343816253424979,8.510078775843429,-3.3470218506946394,0.004303508826045081,0.015134478951316341,-2.680808312934527,NS,C1
TMEM177,-0.8322907506547192,6.802326813865721,-3.346884804906929,0.004304729939625725,0.015136029914749789,-2.681087461668091,NS,C1
CASP7,-0.7593637744159363,9.770885171974824,-3.3468308175951025,0.004305211075243597,0.015136029914749789,-2.681197428031674,NS,C1
PDZK1IP1,1.5815111742090497,6.4857650444105905,3.3458195873271306,0.004314233065131509,0.015165527537974002,-2.6832571477149427,Up,C1
SLC45A1,-0.47581036468254645,5.00476145161206,-3.345369840875947,0.004318251651699622,0.015177430977316492,-2.6841731824309942,NS,C1
EMID1,-0.5019400514589867,6.093069800238899,-3.3448772335669594,0.004322657482953993,0.01517957935711218,-2.685176494597096,NS,C1
XM_005261328,-0.5019400514589867,6.093069800238899,-3.3448772335669594,0.004322657482953993,0.01517957935711218,-2.685176494597096,NS,C1
XM_005261330,-0.5019400514589867,6.093069800238899,-3.3448772335669594,0.004322657482953993,0.01517957935711218,-2.685176494597096,NS,C1
XM_006724133,-0.5019400514589867,6.093069800238899,-3.3448772335669594,0.004322657482953993,0.01517957935711218,-2.685176494597096,NS,C1
XM_006724134,-0.5019400514589867,6.093069800238899,-3.3448772335669594,0.004322657482953993,0.01517957935711218,-2.685176494597096,NS,C1
XR_244351,-0.5019400514589867,6.093069800238899,-3.3448772335669594,0.004322657482953993,0.01517957935711218,-2.685176494597096,NS,C1
PYGO1,0.6711915152723336,3.9832190474558624,3.3440247463350863,0.004330292613017012,0.015201942854707374,-2.6869127367752528,NS,C1
XM_005254300,0.6711915152723336,3.9832190474558624,3.3440247463350863,0.004330292613017012,0.015201942854707374,-2.6869127367752528,NS,C1
MYOCD,1.360414380254129,4.570530544783507,3.3438894052508936,0.004331506001557332,0.015202563131605232,-2.687188377036862,Up,C1
FBXO43,-0.4229265693500519,4.748012339877561,-3.343863747234828,0.00433173607437081,0.015202563131605232,-2.687240632841446,NS,C1
SDS,-0.35322144302737524,6.160732421045871,-3.3435149325388367,0.004334865066466919,0.015211320369201607,-2.6879510323726556,NS,C1
PTPN6,-0.5930883582955957,7.480915984475605,-3.3433620724818534,0.004336236984083155,0.015211686654774023,-2.68826234527422,NS,C1
XM_006718994,-0.5930883582955957,7.480915984475605,-3.3433620724818534,0.004336236984083155,0.015211686654774023,-2.68826234527422,NS,C1
TRMT10B,-0.370526692320853,6.42610121127201,-3.343170191921317,0.004337959721748664,0.015213690478081625,-2.6886531238873355,NS,C1
GCSH,-0.4306276583510211,9.250341619651389,-3.3431572551344866,0.004338075895008359,0.015213690478081625,-2.6886794704688697,NS,C1
TNP1,-0.33873026975503073,5.340794643748739,-3.3425306903316865,0.004343706197550066,0.01523030918987557,-2.689955491203304,NS,C1
SLC1A7,-0.380044262493211,5.642117951000006,-3.342488710279078,0.0043440836894378864,0.01523030918987557,-2.6900409837627652,NS,C1
ERI2,-0.5834017538224536,8.196104301018451,-3.342063011699964,0.004347913488393077,0.015241510084476505,-2.6909079118289005,NS,C1
ZMAT4,-0.3161123508000738,5.22107199170511,-3.341852452932657,0.0043498090224289,0.015245928177035408,-2.6913367052332715,NS,C1
SNORD80,0.8986276015456571,10.863415886406749,3.3402704767659994,0.004364076915895311,0.015293703334109978,-2.6945582005275988,NS,C1
ATG4A,-0.5623662223554042,7.557475137985326,-3.3400132848230264,0.0043664009333937905,0.015295651607155514,-2.695081918221229,NS,C1
MTERF4,-0.4168687315003714,6.624248511199016,-3.3399973840476282,0.004366544655121639,0.015295651607155514,-2.6951142966344817,NS,C1
XM_006712293,-0.4168687315003714,6.624248511199016,-3.3399973840476282,0.004366544655121639,0.015295651607155514,-2.6951142966344817,NS,C1
H2BC1,0.29426660432406404,2.9309035144607885,3.3393740704697414,0.004372182284567298,0.015313164919624148,-2.6963835189201326,NS,C1
TNKS,-0.5440504122322389,4.027653491838787,-3.33907691216754,0.004374872513925068,0.015320351631051863,-2.6969885951573973,NS,C1
FXYD3,-0.8478489822785757,9.420908341876414,-3.3386788567129972,0.0043784787639429635,0.01532403722545334,-2.6977991065068556,NS,C1
XM_005258992,-0.8478489822785757,9.420908341876414,-3.3386788567129972,0.0043784787639429635,0.01532403722545334,-2.6977991065068556,NS,C1
XM_005258996,-0.8478489822785757,9.420908341876414,-3.3386788567129972,0.0043784787639429635,0.01532403722545334,-2.6977991065068556,NS,C1
XM_006723242,-0.8478489822785757,9.420908341876414,-3.3386788567129972,0.0043784787639429635,0.01532403722545334,-2.6977991065068556,NS,C1
DUX4,-0.6023578967304424,5.795982838370315,-3.3361350893261537,0.0044015943688520956,0.015400447236324782,-2.7029783277165222,NS,C1
XM_006726525,-0.6023578967304424,5.795982838370315,-3.3361350893261537,0.0044015943688520956,0.015400447236324782,-2.7029783277165222,NS,C1
UGT3A1,-0.3872266095886632,3.7882179395798965,-3.3350791898627583,0.004411225097397735,0.015431894007832743,-2.70512801213518,NS,C1
PIK3C2B,-0.6005537179427822,8.319715068908124,-3.334854997003259,0.0044132726282616695,0.015436806998475166,-2.7055844287643156,NS,C1
NOBOX,-0.31954345319953337,5.066655468140922,-3.3347385664515037,0.004414336349634891,0.015438277876138228,-2.7058214587663887,NS,C1
ZBTB22,-0.3962511726687392,6.729393130797884,-3.334487209993198,0.004416633637266777,0.015444061853391198,-2.706333167499314,NS,C1
TEX11,-0.30209191852976103,3.386711705838735,-3.333610550116496,0.004424655231639748,0.015469857956273448,-2.7081178168844566,NS,C1
SYT11,0.7269660677371395,4.90177121627611,3.3328379916673945,0.004431736287590945,0.015492358633084456,-2.709690484745784,NS,C1
ZNF784,-0.5155534198003142,7.115750947596363,-3.332228915222259,0.004437326856076092,0.01550964310463643,-2.7109303199077477,NS,C1
NTRK2,-1.3739541860100903,9.792535723309628,-3.3312531835474495,0.004446297485174176,0.015536863193491499,-2.7129164468896416,Down,C1
BCO1,-1.242804922026596,6.12240460747001,-3.3310665587812314,0.004448015319081639,0.015536863193491499,-2.7132963164323716,Down,C1
NQO2,-0.4855288659792265,9.317573520649704,-3.3310337018389293,0.00444831782726189,0.015536863193491499,-2.713363195496296,NS,C1
SETD4,-0.5015356935754278,7.212940942202985,-3.3308894943569567,0.004449645762522313,0.015536863193491499,-2.7136567231980147,NS,C1
XM_006724022,-0.5015356935754278,7.212940942202985,-3.3308894943569567,0.004449645762522313,0.015536863193491499,-2.7136567231980147,NS,C1
XR_244283,-0.5015356935754278,7.212940942202985,-3.3308894943569567,0.004449645762522313,0.015536863193491499,-2.7136567231980147,NS,C1
XR_430350,-0.5015356935754278,7.212940942202985,-3.3308894943569567,0.004449645762522313,0.015536863193491499,-2.7136567231980147,NS,C1
CHCHD5,-0.5997425421464229,7.185935527051426,-3.3307095602419894,0.004451303239403277,0.01554038986940472,-2.714022968131842,NS,C1
RSBN1L,-0.6367149192947146,8.177735961658065,-3.330608591606901,0.004452233588594251,0.015541377340523447,-2.7142284823327874,NS,C1
ACP6,-0.6950028614125383,8.948639032482118,-3.329696436824511,0.004460647169000558,0.015566218864546583,-2.716085063405375,NS,C1
XM_005277400,-0.6950028614125383,8.948639032482118,-3.329696436824511,0.004460647169000558,0.015566218864546583,-2.716085063405375,NS,C1
PIP4K2A,0.6467866632594976,6.678986925117546,3.329612945901927,0.00446141806614468,0.015566645794970869,-2.716254995273112,NS,C1
RPL38,0.5182964895185602,10.290082340256761,3.3294042283693153,0.0044633457982922176,0.015571108408518868,-2.716679802231096,NS,C1
SPANXA2-OT1,-0.362322056828992,3.132635131922641,-3.329161011853572,0.004465593210700447,0.015576684819536715,-2.7171748205763393,NS,C1
STKLD1,-0.421193443548189,4.74750335076456,-3.3285229839152346,0.004471494178210853,0.015595001927552584,-2.7184733722243726,NS,C1
TAF11,-0.3733365243735829,7.836995888935356,-3.3282228117275245,0.004474273079915703,0.015601609594027168,-2.719084287115625,NS,C1
AIFM3,-0.3901959566318203,5.941700710008684,-3.3281779228927033,0.004474688794487252,0.015601609594027168,-2.71917564482066,NS,C1
TTI1,-0.41051945840238524,7.5213786664979265,-3.3274744407332544,0.004481208747068093,0.015622072962545875,-2.7206073464874825,NS,C1
RNF126P1,-0.34925379924697975,5.904931617561759,-3.326811573566621,0.004487360917638319,0.015641248438157847,-2.7219563479299085,NS,C1
TEX101,-0.540501817101446,4.670573151553496,-3.3262771386824417,0.004492327202319418,0.015656285394231258,-2.72304394699486,NS,C1
VPS13B,0.510560720719627,8.138232829176165,3.3258679892134704,0.004496132953458627,0.0156649997312983,-2.723876566626302,NS,C1
XM_006716511,0.510560720719627,8.138232829176165,3.3258679892134704,0.004496132953458627,0.0156649997312983,-2.723876566626302,NS,C1
TMEM266,-0.3038199158414199,3.8335358407608124,-3.3254069343767614,0.0045004253494014025,0.01567767913444593,-2.7248147950458126,NS,C1
SEC14L5,-0.37974531713514637,4.046486803465137,-3.324787536740857,0.004506198321652291,0.01569382791130477,-2.7260752136042674,NS,C1
MED30,-0.3655847997779764,4.490836596691009,-3.324769266469677,0.004506368717803203,0.01569382791130477,-2.7261123914213234,NS,C1
GSTA4,-0.7904176502238123,10.94150725714686,-3.3246938471633,0.0045070721774312945,0.0156940006387213,-2.7262658603609724,NS,C1
PARN,-0.282199156231707,9.071573723171374,-3.324224182146211,0.004511455348237276,0.01570698451818844,-2.7272215584896893,NS,C1
S100A16,0.6883765662231571,11.191367529293979,3.323273918667213,0.004520336690820374,0.01573334124899516,-2.7291551395557505,NS,C1
XM_005244906,0.6883765662231571,11.191367529293979,3.323273918667213,0.004520336690820374,0.01573334124899516,-2.7291551395557505,NS,C1
IDI2-AS1,0.7270767948997054,5.162913786664726,3.3229218065913355,0.004523632008290119,0.01574252797781346,-2.729871590147491,NS,C1
TCEAL7,1.2785502136151567,5.354511041805531,3.322721152177326,0.0045255109442858795,0.01574444541907857,-2.730279861127687,Up,C1
BAG6,-0.4467559051072092,5.87766181850592,-3.322609698282937,0.0045265549381336865,0.01574444541907857,-2.7305066344258497,NS,C1
XM_006725512,-0.4467559051072092,5.87766181850592,-3.322609698282937,0.0045265549381336865,0.01574444541907857,-2.7305066344258497,NS,C1
TRIM49,-0.6052277626968596,2.7215600814168233,-3.322506560720338,0.004527521245780676,0.01574444541907857,-2.7307164855899044,NS,C1
TRIM49C,-0.6052277626968596,2.7215600814168233,-3.322506560720338,0.004527521245780676,0.01574444541907857,-2.7307164855899044,NS,C1
CIAO3,-0.285817857786296,7.1272716665488245,-3.3224427956685236,0.004528118770431605,0.01574444541907857,-2.7308462260888176,NS,C1
EPM2A,-0.4032257226695801,4.599689254130985,-3.322270257704142,0.004529735968973523,0.015744874043075275,-2.7311972810771827,NS,C1
XM_006715564,-0.4032257226695801,4.599689254130985,-3.322270257704142,0.004529735968973523,0.015744874043075275,-2.7311972810771827,NS,C1
TNNT1,-1.6225450987005248,6.046841368469671,-3.322149734876482,0.004530865970149192,0.015744874043075275,-2.7314425016222597,Down,C1
XM_006723343,-1.6225450987005248,6.046841368469671,-3.322149734876482,0.004530865970149192,0.015744874043075275,-2.7314425016222597,Down,C1
MED29,-0.3536009847191224,8.421651932366911,-3.3217492973510163,0.0045346224155268944,0.01575564667305682,-2.7322572379575982,NS,C1
NME4,0.6300667860741065,7.336251379204567,3.3216357902487905,0.004535687771912173,0.01575706728925112,-2.7324881785076913,NS,C1
TBK1,-0.30661193740976245,9.077595147086878,-3.321273082547504,0.004539093746352484,0.015766617670036516,-2.733226132276319,NS,C1
CYP11B1,-0.3870781155355427,3.8174209391585645,-3.3211602665895983,0.004540153652826357,0.01576801736002579,-2.7334556615786987,NS,C1
GPX4,-0.31456318236064895,11.91452389171046,-3.321041312796152,0.00454127149073582,0.01576961781259276,-2.733697677294412,NS,C1
ELL2,0.8476485884976501,9.103461162874702,3.3194199560648228,0.004556535079710836,0.01582028999579029,-2.7369962521040403,NS,C1
NDUFS6,-0.28322393866193885,11.117867401934063,-3.319335869570985,0.004557328066360789,0.01582028999579029,-2.7371673153927976,NS,C1
NUDT1,-0.3485986584117997,7.342497876305772,-3.319281462097012,0.004557841234934166,0.01582028999579029,-2.7372780001301242,NS,C1
NR_024388,-0.4914646804164864,9.420588725090534,-3.3191812957857847,0.004558786148772993,0.015821281830949878,-2.7374817743768203,NS,C1
RPS6KA4,-0.42513471223147903,5.071338492512144,-3.3189829247678544,0.0045606580463922125,0.015825490014385702,-2.737885329461842,NS,C1
PKP2,0.8656027240617608,7.2966848150569135,3.3185277559240394,0.004564956065120365,0.015836370448264015,-2.738811285841436,NS,C1
EHD2,0.6742878661339144,7.710294394667958,3.318455809769019,0.0045656357987784125,0.015836370448264015,-2.7389576451210846,NS,C1
SYTL4,1.6507321149853036,6.310795167523542,3.3183714658818744,0.00456643279195214,0.015836370448264015,-2.739129224347894,Up,C1
XM_006724718,1.6507321149853036,6.310795167523542,3.3183714658818744,0.00456643279195214,0.015836370448264015,-2.739129224347894,Up,C1
ATXN2,0.34162426576565075,7.621093025103517,3.318130374956434,0.004568711702106503,0.015841984726084987,-2.7396196674907074,NS,C1
KIF27,-0.30292837155131336,3.310463106536645,-3.3180487278688955,0.004569483726768628,0.015842373018908076,-2.739785758160026,NS,C1
POM121C,0.41706014204772757,9.176173634699058,3.317965388987403,0.004570271882121203,0.015842817116503916,-2.7399552897111406,NS,C1
EMILIN1,0.8600108484009192,5.468335149856175,3.3176848335229128,0.004572926154082011,0.01584972903253089,-2.7405260029099514,NS,C1
EXOC3-AS1,-0.511995072401624,5.917806945597636,-3.317600914594962,0.004573720389749899,0.015850193011085343,-2.740696711517902,NS,C1
FZR1,-0.49456273075156254,5.956268127730396,-3.316810402809938,0.004581208778414181,0.015871560782259986,-2.7423047446033983,NS,C1
XM_006722764,-0.49456273075156254,5.956268127730396,-3.316810402809938,0.004581208778414181,0.015871560782259986,-2.7423047446033983,NS,C1
ARHGAP45,0.42541090493836275,6.718637281569137,3.3166336629554407,0.0045828846720203965,0.015875075465122464,-2.7426642548836906,NS,C1
KCNK7,-0.3785291921496796,4.32422012507078,-3.3157576689495603,0.004591200074434783,0.015901585019709043,-2.744446088969493,NS,C1
LMNB1,-1.123605037719651,7.102213051211533,-3.315575627098778,0.004592929993601465,0.01590517738620407,-2.7448163658652636,Down,C1
EIF4B,0.5346915821199687,8.192734063406842,3.31550907353469,0.00459356260483154,0.01590517738620407,-2.7449517364049676,NS,C1
AMBRA1,-0.2938808334794576,2.9646871258943968,-3.3146803099786566,0.004601447502919732,0.015930180724805912,-2.746637413442837,NS,C1
ATN1,-0.48926309418619507,5.464349212450903,-3.314448234059273,0.004603657894328953,0.015935534580283173,-2.7471094362615647,NS,C1
ST8SIA3,0.3423724498394618,3.701906179361671,3.314323410093883,0.004604847208094508,0.015937352947178716,-2.747363315536292,NS,C1
TULP3,0.6443572256089531,8.018562321245524,3.3133859746601457,0.004613788787340777,0.015965979745873222,-2.7492699164351766,NS,C1
OXCT1,-0.7383126683684367,8.791082543226805,-3.3133168443695222,0.004614448858308581,0.015965979745873222,-2.749410513587712,NS,C1
TTLL3,0.4773290816534379,4.919754922449084,3.313200734404949,0.004615557712528879,0.01596751458865929,-2.7496466569489186,NS,C1
NCOA7,0.9389798412726993,10.258331643589631,3.3130458974601718,0.004617036822740302,0.015970329704483748,-2.7499615608709194,NS,C1
PDHB,-0.5831777526619657,9.026925135903902,-3.312701747467028,0.004620326069943391,0.01597940437042958,-2.7506614772145985,NS,C1
TRAF3,0.6314703395041708,6.721237098196196,3.31247223231278,0.004622520977584644,0.015984692191901257,-2.7511282482097252,NS,C1
PGR,0.8146233879859519,5.247811405911114,3.31196671277374,0.004627359035157097,0.015999117194157395,-2.752156318737211,NS,C1
CEACAM7,3.4252155905604535,7.635047078865404,3.3114328691922905,0.004632473629209548,0.016014164183962454,-2.7532419649627924,Up,C1
SBNO2,0.3979734546299323,6.244772791522863,3.3113732243893605,0.0046330454167750725,0.016014164183962454,-2.753363259381257,NS,C1
LIG4,-0.6559920008295084,7.191541883300186,-3.311283715999268,0.004633903624534848,0.016014824304691925,-2.7535452841226133,NS,C1
XM_006724237,0.5586263526270594,4.3276607019313476,3.31097709565867,0.004636844702360042,0.016020375204555307,-2.754168823045437,NS,C1
YPEL1,0.5586263526270594,4.3276607019313476,3.31097709565867,0.004636844702360042,0.016020375204555307,-2.754168823045437,NS,C1
HSH2D,-0.4147288187178346,3.827084710725635,-3.3107846460346644,0.004638691611082193,0.01602188148139509,-2.754560181340758,NS,C1
NM_001291274,-0.4147288187178346,3.827084710725635,-3.3107846460346644,0.004638691611082193,0.01602188148139509,-2.754560181340758,NS,C1
OARD1,-0.5195826399565258,8.077522054225183,-3.3107230139790635,0.004639283238717435,0.01602188148139509,-2.7546855132099726,NS,C1
SNIP1,-0.444942279067865,6.74710447938182,-3.310406048811841,0.004642327082571866,0.01603008698545388,-2.755330071958329,NS,C1
FGF19,-0.28721024993570277,4.145665818060564,-3.309884831667789,0.0046473366905172755,0.01604369198054673,-2.7563899625395107,NS,C1
MOGAT3,-0.38293524916284705,3.5479933792071146,-3.3096676057315455,0.004649426113539094,0.01604369198054673,-2.7568316818753598,NS,C1
IZUMO1,-0.23504258879948647,2.959990207094654,-3.3095790998111827,0.004650277689720173,0.01604369198054673,-2.7570116534447155,NS,C1
XM_005258793,-0.23504258879948647,2.959990207094654,-3.3095790998111827,0.004650277689720173,0.01604369198054673,-2.7570116534447155,NS,C1
XM_005258797,-0.23504258879948647,2.959990207094654,-3.3095790998111827,0.004650277689720173,0.01604369198054673,-2.7570116534447155,NS,C1
XM_006723161,-0.23504258879948647,2.959990207094654,-3.3095790998111827,0.004650277689720173,0.01604369198054673,-2.7570116534447155,NS,C1
LCLAT1,-0.447769732615626,8.936893332578247,-3.309388346991951,0.004652113580408381,0.0160477191947344,-2.7573995354807606,NS,C1
PRXL2B,-0.4386998148924235,8.41973341646281,-3.309226810230643,0.004653668845752326,0.016049336768871096,-2.7577280060313782,NS,C1
CBY2,-0.42218737558715524,4.367162267050438,-3.3092007462628783,0.004653919836319591,0.016049336768871096,-2.7577810045415223,NS,C1
